"","attributes$outlinks","attributes$outlinks.1","attributes$outlinks.2","attributes$outlinks.3","attributes$outlinks.4","attributes$outlinks.5","attributes$outlinks.6","attributes$outlinks.7","attributes$outlinks.8","attributes$outlinks.9","attributes$outlinks.10","attributes$outlinks.11","attributes$outlinks.12","attributes$outlinks.13","attributes$outlinks.14","attributes$outlinks.15","attributes$outlinks.16","attributes$outlinks.17","attributes$outlinks.18","attributes$outlinks.19","attributes$outlinks.20","attributes$outlinks.21","attributes$outlinks.22","attributes$outlinks.23","attributes$outlinks.24","attributes$outlinks.25","attributes$outlinks.26","attributes$outlinks.27","attributes$outlinks.28","attributes$outlinks.29","attributes$outlinks.30","attributes$outlinks.31","attributes$outlinks.32","attributes$outlinks.33","attributes$outlinks.34","attributes$outlinks.35","attributes$outlinks.36","attributes$outlinks.37","attributes$outlinks.38","attributes$outlinks.39","attributes$outlinks.40","attributes$outlinks.41","attributes$outlinks.42","attributes$outlinks.43","attributes$outlinks.44","attributes$outlinks.45","attributes$outlinks.46","attributes$outlinks.47","attributes$outlinks.48","attributes$outlinks.49"
"11",1,1,1,2,1,1,2,1,2,1,3,1,1,1,1,1,1,1,2,2,2,1,4,1,1,3,1,1,1,4,1,1,1,1,1,2,1,1,1,2,1,1,2,2,4,2,1,2,2,1
"12",1,1,1,2,2,2,1,2,1,1,1,1,1,2,2,1,1,2,3,2,2,1,1,1,3,1,1,2,1,1,1,2,2,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1
"13",1,3,2,1,1,4,1,1,1,3,1,2,3,2,2,3,1,1,1,6,3,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,2,2,1
"14",1,1,2,2,1,1,2,1,2,1,1,1,1,1,2,2,1,3,2,1,2,1,1,5,1,1,2,1,1,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
"15",2,1,2,1,1,5,1,1,1,3,1,2,1,1,1,2,1,1,2,3,1,2,1,1,1,2,1,1,1,3,2,2,1,3,2,1,1,2,1,2,1,2,1,1,1,1,1,3,1,2
"16",4,4,1,1,4,2,2,5,1,2,1,2,1,2,1,1,1,1,2,1,1,1,4,4,1,2,1,1,1,2,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,3,1,3,2
"17",1,2,1,2,1,3,5,1,1,2,2,1,1,1,5,1,2,1,2,1,1,1,1,2,1,1,1,1,3,2,2,1,2,2,2,1,2,2,1,2,2,1,1,1,1,1,2,1,1,2
"18",1,2,2,1,2,3,3,2,2,2,1,1,2,1,2,1,2,3,2,1,2,1,1,2,1,2,2,1,2,3,4,1,3,3,2,1,2,2,3,4,2,2,1,2,2,1,1,1,2,1
"19",1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,3,4,1,1,1,1,1,1,2,1,3,2,2,2,1,3,2,2,1,2,2,2,3,2,3,2,2,1,1,2,1,1,1,1,1
"20",3,2,1,2,1,1,3,1,4,4,1,1,2,1,2,1,3,3,2,1,3,1,1,1,3,1,2,3,1,1,1,3,4,4,1,1,1,2,1,2,3,2,2,1,1,2,1,2,4,1
"21",1,2,2,1,1,1,2,4,1,3,3,1,1,2,2,1,1,2,2,4,1,1,2,1,1,1,1,2,1,1,2,2,2,3,1,3,2,2,3,2,3,1,1,1,3,2,3,1,3,3
"22",3,1,1,1,1,4,1,3,1,3,1,3,1,1,2,1,2,2,1,3,1,2,3,1,2,1,1,1,1,2,1,2,1,1,1,3,2,3,1,2,1,2,3,3,1,1,2,1,2,3
"23",1,2,2,1,1,3,2,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,4,2,2,3,1,3,4,2,3,3,2,2,1,1,2,3,1,2,2,1,1,3,1,1,1,2
"24",1,2,2,2,2,4,4,1,2,3,2,1,1,2,3,1,2,3,4,2,2,1,3,1,2,2,1,2,1,1,1,3,5,3,3,1,2,2,2,3,2,1,1,2,2,1,2,2,2,1
"25",3,2,1,1,3,1,2,2,3,1,2,1,2,3,3,4,2,3,3,2,2,3,1,5,4,1,2,2,1,1,1,2,2,3,1,1,2,3,1,2,1,1,1,1,2,2,1,1,1,1
"26",2,2,3,2,4,2,1,1,4,2,2,2,2,2,3,1,1,3,1,2,1,2,2,1,5,3,2,1,2,1,2,2,2,3,1,2,2,2,2,1,2,1,2,2,2,1,3,2,4,3
"27",2,1,2,3,1,2,2,3,4,3,2,1,2,2,2,2,2,1,1,2,2,2,2,3,1,4,4,2,2,3,3,2,2,3,1,1,1,1,2,1,3,1,2,2,2,3,1,1,2,3
"28",2,2,2,1,2,1,4,1,1,1,1,1,1,1,2,3,1,1,2,1,3,4,1,2,1,1,2,2,2,1,2,2,2,5,2,1,2,1,1,1,1,4,1,1,3,2,1,1,3,2
"29",1,2,1,2,2,1,3,1,3,3,4,1,1,4,2,1,3,2,2,1,1,2,1,1,2,1,2,2,4,1,3,2,2,3,1,1,1,1,1,1,1,2,2,1,2,3,1,1,3,1
"30",6,1,1,3,3,2,4,1,1,3,4,1,1,1,1,1,1,1,2,1,3,2,1,2,1,2,2,3,2,2,2,3,2,1,3,2,2,3,3,1,2,1,2,2,5,2,3,3,2,1
"31",2,3,2,1,1,1,3,2,3,2,5,1,2,2,1,2,2,1,2,2,3,2,1,2,1,2,3,3,2,2,1,2,3,2,1,2,1,2,1,1,2,2,2,3,1,2,2,1,1,1
"32",2,2,1,1,2,2,2,6,1,2,1,3,1,1,1,2,2,4,3,2,3,1,4,3,3,1,2,2,1,1,1,4,3,3,3,1,2,2,1,2,2,3,1,3,1,2,4,1,2,3
"33",1,4,2,1,2,3,1,3,2,1,3,2,2,1,1,1,3,2,2,1,1,2,3,5,1,3,1,3,2,3,1,2,4,1,2,4,2,5,3,3,2,3,2,2,1,3,1,1,1,3
"34",2,3,3,1,2,1,2,2,2,1,3,2,2,2,2,1,4,4,3,5,3,1,2,2,1,2,4,4,1,2,3,2,1,1,3,1,3,2,4,1,3,1,4,1,2,3,1,1,1,2
"35",1,1,2,3,4,1,2,4,2,1,2,1,1,1,3,2,3,4,2,2,2,3,3,6,2,2,3,4,1,3,1,4,2,1,2,1,1,3,1,2,4,2,1,2,2,2,1,1,2,6
"36",2,2,3,1,2,3,1,2,1,2,1,2,1,1,4,2,1,2,3,3,2,2,2,1,2,2,2,2,1,1,1,2,2,4,3,1,2,1,2,1,4,4,1,2,3,1,1,1,2,3
"37",2,2,4,1,1,3,2,2,3,3,2,4,2,1,4,4,3,2,2,2,1,1,5,3,2,2,1,1,2,1,2,2,3,1,5,2,1,2,1,3,1,3,1,3,3,1,2,3,1,1
"38",4,2,3,1,1,4,1,1,2,2,2,1,4,3,3,3,3,3,2,1,1,3,3,2,4,1,1,1,2,1,2,1,3,3,2,4,2,1,1,3,3,2,2,1,2,1,2,1,1,2
"39",1,3,2,1,2,3,1,1,3,3,1,1,2,2,3,3,1,3,1,2,2,1,2,3,5,2,1,1,3,2,2,1,1,1,1,2,1,1,2,3,1,3,3,5,3,1,2,2,2,2
"40",1,4,2,4,2,4,1,1,4,4,2,1,2,3,1,1,1,3,2,2,2,2,2,2,4,6,1,2,1,2,4,2,1,1,1,2,1,2,2,3,1,3,1,2,1,2,4,1,1,2
"41",3,1,1,1,1,2,2,1,2,1,2,2,3,3,1,1,3,3,1,3,2,1,1,1,2,6,1,1,1,1,4,1,1,1,1,3,2,1,2,1,1,3,2,4,2,1,3,1,1,1
"42",2,5,2,2,1,2,4,1,3,4,3,3,7,3,1,2,2,2,1,1,2,1,1,2,3,1,2,1,1,2,4,1,1,1,1,1,3,1,2,2,1,4,3,2,2,4,2,2,2,3
"43",2,3,2,1,1,2,2,2,1,1,1,2,1,2,2,3,1,1,2,2,3,1,2,2,1,2,2,1,2,1,3,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,1
"44",2,1,1,1,2,3,1,1,1,2,2,1,3,2,2,1,1,3,2,2,2,2,3,4,2,2,2,1,1,3,2,1,2,1,1,2,1,1,1,1,2,3,1,1,1,1,3,1,1,1
"45",1,2,2,1,1,3,1,1,2,2,3,4,3,1,1,1,1,1,1,3,2,1,2,2,1,2,2,2,2,3,1,6,2,3,1,1,1,1,4,2,2,3,3,2,1,1,2,1,1,2
"46",1,1,2,2,4,2,1,1,1,1,4,1,1,1,1,1,2,1,2,3,3,1,2,1,1,3,3,1,4,2,1,3,1,3,1,2,1,2,1,1,1,4,1,3,1,2,2,1,1,2
"47",1,1,2,1,1,4,1,2,1,3,1,1,1,2,2,1,1,2,2,1,2,2,3,1,1,1,3,2,1,1,3,1,2,3,2,1,1,2,1,1,1,1,3,2,1,1,1,3,1,2
"48",1,1,1,1,1,3,3,2,1,2,1,3,2,2,2,1,4,1,1,1,2,3,3,1,1,2,1,2,2,1,2,1,3,2,3,3,1,3,3,1,2,1,1,5,1,3,2,2,2,1
"49",2,1,3,2,2,1,2,3,2,2,1,3,1,2,1,1,1,1,2,2,4,2,5,3,2,1,2,2,1,2,2,1,1,2,2,3,1,3,2,2,2,3,2,1,1,2,1,2,1,1
"50",2,1,2,1,2,1,3,3,1,1,1,2,1,1,3,1,1,1,3,1,1,2,1,4,3,1,5,3,1,5,2,2,1,2,2,2,2,2,3,3,3,1,2,2,1,3,3,3,3,3
"51",2,2,2,1,2,1,2,2,2,2,1,1,1,2,3,1,1,1,3,3,5,2,3,1,3,3,3,2,3,2,1,1,1,3,1,4,2,3,2,2,2,2,1,1,4,2,2,2,2,2
"52",1,4,3,3,1,1,3,2,2,2,1,2,4,2,2,1,1,1,2,1,2,2,3,2,2,1,2,2,1,2,1,1,4,4,2,3,2,2,2,2,2,1,4,2,1,3,4,2,1,4
"53",3,2,2,2,2,1,2,3,2,2,2,2,3,3,3,2,1,2,3,3,3,3,2,2,1,2,2,2,2,2,4,1,2,4,1,2,3,2,3,2,3,4,3,2,4,3,3,4,4,2
"54",3,3,2,2,2,1,3,2,2,1,4,2,2,3,3,2,1,3,3,3,4,2,4,2,2,2,3,3,2,2,1,2,4,2,2,2,2,2,3,2,2,2,2,2,3,2,4,3,3,3
"55",3,3,2,2,3,1,2,3,4,2,2,3,2,2,3,4,2,2,6,2,4,3,3,4,2,3,4,1,4,2,1,3,3,2,3,4,3,2,1,3,4,2,1,2,2,2,4,4,2,3
"56",3,4,2,4,1,1,2,2,1,1,3,2,3,3,1,1,2,1,2,3,2,2,2,3,2,3,2,1,2,3,1,2,2,2,5,3,3,4,4,2,3,3,1,3,4,3,3,3,2,3
"57",3,2,2,2,3,3,6,2,3,1,6,2,4,2,3,1,3,4,2,2,5,4,3,5,3,2,5,4,4,2,3,3,2,3,2,1,2,3,3,3,4,3,3,2,3,2,2,4,3,3
"58",2,3,2,2,2,2,1,4,3,2,3,2,3,5,3,1,2,1,3,2,3,1,3,1,2,3,2,5,2,1,2,3,2,1,3,3,2,1,2,4,3,2,1,1,3,3,3,3,2,2
"59",2,4,2,2,4,2,2,3,2,2,3,2,3,4,2,2,3,3,4,5,2,1,2,2,6,2,3,4,3,3,2,2,3,2,4,2,2,1,2,4,3,3,1,4,3,2,1,2,1,2
"60",5,1,3,5,3,3,3,2,4,3,2,2,4,4,4,3,3,1,4,5,2,2,2,4,3,4,2,3,3,2,1,1,2,2,1,2,2,1,2,4,4,3,2,2,1,3,4,4,2,4
"61",3,5,2,2,2,4,1,3,5,2,3,3,2,2,3,2,3,4,3,3,3,1,5,2,5,3,2,2,3,3,1,1,2,3,3,5,3,4,1,3,2,2,2,1,1,1,1,1,2,3
"62",2,3,2,4,1,2,2,2,2,3,1,3,4,1,2,2,4,5,4,3,3,2,2,3,3,3,3,4,4,4,2,3,3,2,2,4,2,6,1,1,2,2,3,6,3,1,2,4,3,2
"63",2,3,2,3,3,2,3,2,3,4,2,2,3,2,1,2,2,3,3,2,4,3,5,1,3,4,3,3,4,4,6,2,2,2,3,4,2,2,3,2,1,1,3,2,2,5,3,3,2,2
"64",2,3,4,3,2,3,2,1,3,4,4,1,5,2,4,3,2,3,2,2,6,3,3,1,3,4,2,2,2,3,4,4,3,4,2,3,4,4,2,3,3,1,5,3,3,3,3,4,2,2
"65",4,3,2,3,3,4,2,3,3,3,5,1,4,3,3,2,1,3,2,5,3,2,4,2,3,2,2,3,3,2,3,3,5,4,4,2,3,4,3,5,4,3,1,3,3,3,2,3,2,2
"66",2,2,2,1,2,1,6,1,3,3,2,3,1,2,4,4,2,1,3,5,2,4,4,2,3,3,3,3,3,2,4,4,3,2,2,3,2,3,2,3,2,3,3,3,4,2,2,3,3,4
"67",4,1,2,3,4,3,4,2,4,3,3,2,1,2,4,3,2,2,3,1,4,2,4,3,1,4,5,3,5,3,2,4,3,1,6,3,3,4,3,2,3,1,3,1,5,2,3,3,2,2
"68",4,2,2,2,4,3,3,2,2,4,2,2,1,4,3,4,2,3,4,2,4,3,3,2,1,2,5,3,3,2,4,3,2,2,2,3,4,3,5,3,3,2,3,2,4,2,2,3,5,3
"69",3,2,3,3,2,4,4,3,2,5,3,2,4,4,3,4,3,4,2,4,3,3,6,4,1,4,3,3,2,3,4,3,2,3,4,4,2,1,3,3,3,5,4,2,2,3,4,3,3,2
"70",3,3,2,5,2,3,4,3,6,2,3,3,3,3,5,5,3,5,3,2,5,4,3,5,1,5,3,3,3,3,2,5,3,4,3,3,3,2,3,4,2,4,2,2,5,2,3,2,3,3
"71",2,5,4,3,4,5,2,3,2,2,2,4,2,5,2,3,3,4,4,2,3,1,1,5,2,6,3,2,2,4,3,4,3,2,3,2,3,1,1,2,3,4,4,2,2,4,2,3,6,4
"72",4,2,4,4,6,2,2,5,3,1,2,3,4,4,4,2,3,3,3,3,1,1,2,5,4,2,2,2,4,3,4,3,4,4,4,1,3,1,1,5,3,3,2,3,3,4,3,3,4,2
"73",2,3,3,4,1,3,2,3,3,1,3,2,3,2,4,4,3,3,4,5,1,2,1,3,2,4,1,4,2,3,3,5,5,5,4,1,3,1,2,4,2,2,2,3,4,3,4,4,5,2
"74",4,5,3,3,8,3,3,5,6,2,3,4,2,2,2,6,4,3,3,4,1,1,1,4,4,5,1,3,3,4,3,4,3,6,3,1,3,1,3,1,3,5,3,3,3,3,3,2,3,4
"75",3,5,3,1,3,3,2,3,5,3,2,2,4,4,1,1,3,2,4,2,2,1,1,5,3,6,2,4,2,5,5,5,4,3,2,2,5,1,1,3,5,2,2,1,5,4,4,1,1,4
"76",3,3,3,1,4,5,3,4,1,3,3,3,3,2,2,1,3,5,3,4,3,1,1,2,4,5,2,3,2,4,1,3,2,4,2,1,4,2,1,3,5,1,3,2,3,5,6,1,1,5
"77",1,1,2,1,2,3,3,2,2,3,4,4,3,2,3,3,4,3,3,4,1,1,2,3,3,4,1,3,3,3,2,4,2,6,3,3,4,2,1,1,2,1,1,1,4,2,5,2,1,3
"78",1,1,3,1,1,4,5,2,2,3,5,1,1,3,1,2,4,3,2,4,2,1,3,4,2,5,1,1,3,2,2,3,1,2,4,4,4,4,2,2,6,2,1,1,4,4,6,1,1,2
"79",2,2,4,2,1,7,5,1,1,3,7,3,2,2,2,4,3,3,1,1,1,2,5,3,2,4,2,1,2,4,2,2,1,3,3,2,3,4,1,2,2,1,2,1,4,4,2,1,2,3
"80",2,2,3,1,1,4,5,1,2,5,1,1,1,2,1,4,6,2,1,1,2,2,3,2,1,3,4,2,3,4,3,2,1,6,4,3,6,3,3,2,2,1,2,3,5,4,3,1,1,3
"81",2,5,1,2,1,4,1,3,1,6,3,1,1,3,2,3,2,3,2,1,2,1,4,1,1,6,2,2,3,3,2,1,3,2,4,2,1,2,3,4,2,2,3,1,2,1,1,2,2,1
"82",3,2,3,2,2,3,2,2,1,3,2,1,3,2,2,2,2,2,2,1,4,2,4,2,1,5,2,2,4,2,3,1,1,2,2,2,1,2,2,4,1,2,3,2,1,1,2,2,2,1
"83",4,2,2,2,3,4,3,1,2,2,2,2,1,4,2,2,2,2,1,2,5,3,2,1,1,1,3,3,4,2,3,1,1,1,4,3,2,3,2,5,1,2,2,1,3,2,3,2,2,1
"84",3,4,3,2,2,3,2,1,3,4,2,4,1,4,4,6,2,3,1,4,3,2,2,4,3,3,2,2,1,2,4,3,4,1,2,3,4,7,3,2,1,2,4,4,2,2,3,3,2,2
"85",4,5,1,2,4,1,2,1,4,1,2,3,3,4,4,2,1,3,1,2,4,3,5,4,2,2,4,4,2,3,3,4,3,1,1,3,1,4,4,2,3,2,4,6,2,3,4,3,2,1
"86",8,4,2,5,4,2,3,4,3,2,4,4,3,3,5,3,1,2,4,3,5,2,3,2,2,2,3,4,4,2,2,2,3,2,1,2,1,2,6,2,2,2,3,4,3,1,3,2,1,2
"87",4,3,4,3,2,2,4,3,5,4,3,3,3,3,4,3,1,3,6,4,5,3,4,4,2,4,5,4,2,2,4,2,3,3,2,5,2,2,3,2,3,3,2,2,2,3,3,3,3,2
"88",3,4,3,3,3,3,2,3,3,2,5,2,2,2,7,2,2,3,3,4,8,3,2,5,3,3,5,2,2,4,2,3,3,3,3,3,2,3,2,2,2,6,3,3,2,3,2,2,2,3
"89",5,4,2,2,4,2,2,2,3,3,3,2,3,3,2,3,2,2,2,2,3,4,4,2,3,3,2,3,3,3,3,3,2,4,4,3,4,4,2,2,4,3,3,2,3,3,3,4,2,3
"90",2,2,4,2,4,4,2,3,3,3,3,2,2,2,2,2,3,3,3,2,5,5,5,2,3,4,2,2,4,3,4,3,3,3,3,6,2,4,2,2,3,3,2,2,4,2,3,4,3,2
"91",4,3,2,2,4,6,2,2,2,3,2,2,3,2,6,2,3,4,3,4,2,3,3,5,3,3,4,3,2,2,3,2,3,3,2,3,6,6,4,2,3,2,4,4,2,3,6,3,2,3
"92",3,2,4,3,4,5,3,5,3,2,6,2,3,2,2,2,3,4,2,7,2,2,6,2,3,4,2,4,4,4,4,3,4,5,3,4,3,3,4,3,2,3,3,5,3,2,6,3,3,2
"93",4,3,2,3,4,2,2,3,3,3,5,4,2,2,2,3,2,3,6,5,5,2,3,4,3,8,4,3,3,3,5,2,3,2,4,3,2,2,3,3,4,3,4,6,3,2,4,2,4,2
"94",3,3,4,3,4,2,2,3,5,4,4,6,5,3,4,5,2,2,4,2,4,4,2,4,3,3,5,2,6,4,4,5,3,2,4,3,3,3,4,5,2,5,3,4,3,3,3,2,2,2
"95",2,4,5,3,5,3,3,3,2,5,5,4,5,3,3,4,2,2,9,8,3,3,3,3,3,2,5,5,4,4,6,4,3,4,3,2,3,4,3,5,2,2,6,5,4,3,3,3,3,3
"96",7,5,3,4,3,7,4,5,3,5,4,4,3,4,4,3,2,2,4,4,4,3,4,4,4,5,4,3,4,4,3,3,4,2,4,5,4,3,4,3,3,4,2,4,3,3,3,4,4,2
"97",4,5,3,6,2,2,6,4,6,6,4,4,6,4,4,4,2,3,5,6,4,3,5,3,3,3,4,4,3,3,3,3,5,3,3,5,6,5,3,6,3,4,4,3,4,4,3,4,3,5
"98",3,4,4,3,2,3,5,6,4,3,7,2,2,4,4,4,3,4,3,5,4,3,3,2,3,3,3,4,4,4,4,3,2,4,6,6,4,4,4,2,3,5,4,4,3,7,5,3,3,5
"99",4,3,6,3,4,4,3,3,6,7,5,4,4,3,3,3,3,2,5,5,2,5,7,4,3,3,6,6,4,3,5,3,4,3,2,3,3,4,7,4,5,3,5,4,5,2,5,2,6,5
"100",4,7,4,4,5,4,4,4,4,3,6,6,7,7,4,4,4,3,5,5,4,6,5,4,4,2,2,3,6,2,6,2,5,4,2,2,3,5,7,5,3,5,4,7,5,3,4,4,5,4
