"","k","k.1","k.2","k.3","k.4","k.5","k.6","k.7","k.8","k.9","k.10","k.11","k.12","k.13","k.14","k.15","k.16","k.17","k.18","k.19","k.20","k.21","k.22","k.23","k.24","k.25","k.26","k.27","k.28","k.29","k.30","k.31","k.32","k.33","k.34","k.35","k.36","k.37","k.38","k.39","k.40","k.41","k.42","k.43","k.44","k.45","k.46","k.47","k.48","k.49"
"13",3,1,8,2,3,1,2,1,1,2,1,1,1,2,1,1,2,2,1,1,2,2,1,2,2,3,5,3,1,1,1,1,5,2,1,1,1,1,1,1,1,1,4,3,1,1,1,1,3,3
"14",1,1,1,1,2,1,1,1,2,1,1,3,1,2,2,1,1,2,4,2,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,5,1,1,1,1,2,2,3,1,4,2,1,3,1,2
"15",1,1,2,2,2,2,1,3,1,1,1,2,1,1,1,1,1,2,2,3,1,4,1,1,2,1,1,2,1,3,2,1,2,1,2,2,2,1,3,1,2,1,4,2,2,2,1,1,1,3
"16",3,2,2,1,1,1,2,1,3,1,1,1,2,2,1,3,9,2,3,1,1,1,1,1,2,2,1,2,2,1,1,4,9,5,2,7,1,1,3,1,1,1,1,4,1,2,1,1,1,1
"17",1,2,1,2,2,1,1,4,2,2,1,4,1,1,2,1,1,2,3,1,1,1,1,1,1,1,1,2,1,1,5,1,2,5,3,2,8,1,2,1,1,1,1,2,2,1,2,4,3,2
"18",1,1,1,2,1,6,8,3,1,1,9,1,2,2,1,1,2,2,2,3,2,1,2,1,1,1,2,1,2,1,2,1,4,1,4,1,4,2,2,2,2,1,1,2,1,1,5,2,1,1
"19",8,4,3,1,1,2,1,4,2,1,1,2,2,1,1,5,5,3,3,1,3,2,2,6,2,1,1,3,1,2,1,2,1,6,1,3,1,1,1,1,1,2,2,1,2,1,1,2,1,2
"20",3,2,2,1,1,2,3,2,2,1,1,1,4,2,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,10,1,2,1,2,2,1,2,3,1,1
"21",1,1,6,1,1,1,1,6,3,2,6,3,1,7,3,1,2,3,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,5,1,1,6,2,1,2,2,1,1,1,10,1,2
"22",1,1,1,3,1,1,2,1,2,2,1,1,2,1,2,1,7,1,1,1,1,3,1,1,1,1,2,5,1,3,1,1,2,3,1,1,4,1,1,1,2,1,1,1,1,1,3,1,2,1
"23",2,1,2,1,1,3,1,1,3,3,1,2,3,1,2,1,1,1,2,1,3,1,1,4,10,1,1,1,3,1,1,1,3,1,5,1,5,1,4,6,2,1,1,2,6,4,2,5,2,1
"24",1,2,2,1,2,1,3,2,2,1,1,1,1,1,3,2,2,1,3,2,1,3,2,1,1,4,1,2,4,1,1,2,2,3,2,1,3,2,2,2,1,1,1,1,1,1,3,1,2,1
"25",1,4,1,7,2,5,1,2,1,1,2,1,2,3,1,2,1,1,1,1,1,1,5,2,2,1,1,5,1,1,2,2,2,1,1,1,2,2,2,1,4,2,4,1,2,3,4,2,2,5
"26",1,2,2,1,2,1,1,8,5,1,3,1,1,1,2,2,1,2,2,3,1,2,1,1,1,6,2,2,2,1,2,1,1,5,3,2,1,2,1,1,5,2,1,2,3,5,4,1,9,1
"27",1,1,1,1,1,1,1,3,1,1,1,8,1,1,1,2,3,2,3,1,4,2,2,4,1,9,8,2,1,1,1,2,3,1,1,2,5,3,1,2,2,3,1,1,3,4,1,2,1,3
"28",3,4,1,1,2,1,2,1,5,3,4,1,1,2,2,3,3,1,4,5,3,1,2,1,2,1,2,1,1,2,5,1,1,1,2,2,1,1,3,1,2,2,3,2,1,2,1,1,6,1
"29",1,2,1,1,2,1,1,2,1,7,4,2,2,2,1,4,1,4,2,5,1,1,2,1,2,2,1,1,1,1,4,1,1,1,1,3,3,2,1,2,1,8,2,3,1,2,2,1,1,1
"30",1,1,1,1,1,1,1,2,5,3,2,1,2,1,1,6,1,4,2,1,1,1,1,1,7,1,2,1,6,4,1,1,2,1,2,11,1,2,4,1,1,1,2,1,1,3,2,2,3,1
"31",3,4,3,3,1,2,1,2,1,2,4,1,1,4,5,2,3,2,2,3,3,2,1,1,3,1,2,2,2,6,2,1,1,1,2,1,2,1,2,1,1,3,2,1,1,1,2,1,1,1
"32",1,2,3,2,2,1,2,1,2,1,1,1,2,2,1,2,3,1,1,1,3,1,1,1,2,1,2,2,1,5,2,2,1,1,1,2,3,4,4,1,1,1,1,2,5,3,1,2,1,2
"33",2,3,1,2,2,6,1,1,6,1,1,2,1,2,1,2,2,2,5,2,2,5,2,5,1,3,1,7,1,2,1,2,1,1,1,3,3,2,1,2,2,2,1,1,1,1,1,3,4,1
"34",1,1,1,4,5,2,2,1,1,1,4,2,3,1,2,3,1,6,2,1,1,1,3,3,2,5,4,2,1,1,4,1,1,2,3,2,1,3,1,1,1,1,1,2,1,2,1,2,1,2
"35",1,1,1,2,1,11,2,2,1,2,5,4,2,3,1,1,1,2,3,4,1,2,1,1,1,1,1,1,2,2,1,3,10,2,2,1,1,4,1,2,1,3,5,1,3,2,1,1,8,1
"36",3,2,3,2,2,2,1,2,3,1,3,1,1,1,1,2,1,2,2,1,1,1,3,3,3,1,1,2,2,2,2,1,1,1,6,1,6,2,1,1,2,1,2,1,1,1,1,3,3,4
"37",1,1,3,1,4,3,2,1,1,5,3,3,1,1,2,3,2,4,2,2,1,2,1,3,1,5,2,3,2,1,2,1,1,1,1,6,4,4,3,1,2,1,1,3,2,2,3,1,4,5
"38",2,4,1,2,1,1,1,1,8,3,6,1,1,2,1,1,1,3,2,3,1,1,2,1,1,2,5,1,1,6,3,2,1,1,1,2,2,1,1,8,1,9,2,1,1,1,2,1,2,1
"39",1,3,2,1,2,2,4,1,1,1,1,1,2,6,2,1,1,4,1,1,1,1,1,1,1,1,1,1,2,3,3,1,2,2,2,2,6,1,1,1,1,1,1,1,2,4,1,1,2,1
"40",1,1,2,1,1,8,2,1,1,2,2,2,1,1,1,1,1,2,2,2,1,1,2,2,3,1,2,4,1,7,2,1,2,2,2,2,7,1,4,1,3,1,3,1,2,2,2,6,3,1
"41",1,3,5,3,2,1,2,3,3,3,1,2,4,1,3,1,2,2,1,1,3,1,2,1,2,1,1,4,2,1,4,2,2,4,1,3,1,2,2,1,3,2,2,1,1,1,5,1,10,2
"42",1,1,1,2,3,3,2,2,5,2,2,1,2,2,1,2,1,2,1,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,4,1,5,1,2,1,10,1,2,2,1
"43",1,2,2,1,4,2,1,2,1,3,1,1,2,2,1,6,4,1,1,1,1,2,1,1,2,5,4,1,2,1,2,1,3,1,7,6,1,2,1,9,2,4,1,2,1,1,7,1,1,2
"44",3,1,4,1,1,2,1,1,3,5,1,1,2,1,3,2,1,1,1,1,1,2,2,1,3,1,2,2,1,2,3,1,2,2,4,1,2,1,5,2,2,1,3,1,2,1,1,1,2,9
"45",1,3,1,2,1,1,1,2,1,2,1,1,2,2,1,2,2,4,3,1,2,1,6,1,1,4,3,5,2,3,1,3,2,2,8,1,1,2,2,2,2,1,1,3,2,6,2,1,1,1
"46",1,1,1,4,2,1,1,4,1,2,3,1,2,2,1,4,1,1,1,1,1,3,1,2,2,2,1,1,5,2,1,1,1,2,2,2,2,1,1,2,1,1,6,2,1,1,7,10,6,2
"47",1,1,2,1,2,5,1,1,2,2,1,1,1,1,1,1,1,1,2,3,2,1,2,5,3,2,2,2,1,2,7,1,1,3,3,1,1,1,2,3,6,2,2,1,1,2,1,1,1,2
"48",2,1,2,2,1,1,2,1,2,1,2,1,1,1,2,1,2,1,2,2,1,2,3,2,1,3,1,1,3,1,3,1,1,2,1,1,1,1,1,4,1,2,1,5,2,1,1,2,1,1
"49",1,1,2,3,2,1,3,1,3,1,1,2,3,1,3,4,1,2,9,3,1,4,2,1,2,2,3,1,3,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,1,1,1,9,1,1
"50",5,1,1,1,3,1,1,1,2,1,2,2,2,1,2,3,7,1,1,2,2,1,5,4,1,1,1,1,3,1,1,7,1,2,3,2,2,1,2,3,2,1,2,1,2,2,1,1,2,2
"51",2,2,1,1,2,1,1,1,2,1,1,1,2,1,2,1,2,1,5,4,3,3,1,2,2,1,3,8,2,2,1,2,2,1,1,4,7,4,2,1,4,1,2,2,5,1,5,1,1,3
"52",1,2,1,1,1,2,1,1,2,3,1,2,1,3,2,1,1,2,5,2,2,2,1,1,1,1,2,1,1,3,2,1,2,5,1,3,1,2,2,1,1,2,2,4,7,5,1,2,2,1
"53",1,2,2,1,5,1,3,1,1,1,1,1,1,1,1,1,4,2,2,3,1,2,3,1,1,1,4,2,1,2,3,3,4,1,1,1,3,1,1,2,1,1,1,1,2,2,1,1,7,1
"54",5,1,2,2,1,2,1,1,1,2,2,2,1,5,1,1,1,1,1,1,1,1,2,4,1,3,1,1,2,2,3,1,3,1,3,1,2,3,2,1,2,2,2,3,2,1,3,3,1,2
"55",1,3,7,1,2,2,4,2,7,3,2,2,1,1,2,1,2,3,1,1,2,1,1,1,3,1,2,2,2,9,2,6,1,1,1,1,2,6,1,3,9,2,5,1,1,2,1,2,3,2
"56",1,1,2,2,4,1,4,2,11,1,2,1,1,1,1,1,1,4,3,2,1,1,1,1,2,3,8,2,1,1,2,1,2,1,2,2,5,2,6,1,1,1,2,1,3,2,2,1,1,3
"57",1,2,1,3,2,1,2,1,3,1,1,2,1,2,1,2,2,1,5,2,3,1,1,3,2,1,1,2,1,4,2,1,1,4,4,1,2,3,2,3,8,1,2,2,2,3,6,1,1,3
"58",8,2,2,2,1,2,2,1,3,2,1,2,2,2,2,7,2,3,2,4,4,1,1,1,4,1,2,3,2,2,1,3,1,1,2,1,3,1,1,2,2,1,2,2,3,9,7,2,2,2
"59",2,1,1,4,1,1,1,2,2,1,1,2,1,3,1,1,1,2,1,2,2,1,3,1,2,2,1,8,2,1,3,1,1,1,1,2,2,1,1,1,1,2,1,6,1,1,2,4,2,1
"60",1,4,2,1,1,1,3,2,3,3,2,2,1,1,1,2,1,3,1,1,1,2,1,2,1,1,2,1,1,5,1,2,1,1,4,4,1,3,2,1,1,1,1,2,1,1,1,2,1,2
"61",1,1,2,4,2,2,1,2,2,1,1,2,2,3,2,3,2,1,1,3,2,1,1,1,2,5,3,2,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,6,7,3,2,3,2,1
"62",2,2,2,2,1,1,1,3,1,1,1,1,6,2,1,2,1,2,1,1,4,2,2,2,2,3,1,1,2,4,2,1,1,4,2,1,1,2,2,1,5,1,1,2,3,2,2,6,1,1
"63",1,1,3,2,6,1,2,1,1,3,1,1,2,1,1,2,1,1,2,1,3,3,1,2,2,1,6,1,1,1,1,1,5,1,3,1,2,2,1,2,2,1,2,6,4,1,3,1,1,2
"64",6,1,1,2,4,2,5,7,1,3,1,2,2,1,2,2,1,4,3,2,1,2,2,4,1,5,3,2,2,1,1,2,2,3,2,1,4,1,1,2,1,1,2,2,1,1,2,2,3,1
"65",1,1,1,5,1,2,3,1,1,1,1,2,1,3,2,3,1,6,2,1,4,1,2,2,1,3,1,1,2,3,2,1,1,2,1,1,2,1,1,2,1,1,1,5,2,1,1,1,1,2
"66",1,4,1,1,2,1,1,1,2,1,3,1,5,4,1,3,1,1,1,1,2,1,2,3,1,1,4,1,2,2,3,2,3,4,1,1,2,2,2,3,4,1,3,3,1,1,1,2,2,1
"67",9,2,1,2,2,1,2,1,2,1,4,1,3,4,2,1,3,1,1,2,2,2,1,1,2,1,1,2,1,1,2,2,2,2,2,1,2,2,1,4,1,1,1,2,1,1,1,1,1,1
"68",2,1,2,2,1,1,11,1,3,2,8,4,2,1,1,4,2,1,2,3,6,1,3,1,1,1,2,3,1,1,2,1,1,2,1,1,9,1,4,9,1,2,3,2,1,2,3,2,2,2
"69",1,1,1,1,2,2,2,1,2,1,6,1,4,1,2,1,1,1,1,1,2,1,3,2,1,1,1,1,1,3,3,2,2,2,6,2,2,4,1,3,3,4,1,1,3,1,1,6,1,2
"70",1,2,1,4,1,1,2,1,1,6,1,3,1,2,1,1,1,1,1,1,6,1,1,1,4,1,1,6,3,1,1,1,1,1,1,3,2,3,1,1,1,3,2,1,1,2,5,2,2,2
"71",4,1,2,1,1,3,1,2,4,1,1,1,2,1,1,2,1,6,2,1,1,2,2,5,2,3,3,2,2,2,4,2,1,1,2,1,1,1,1,6,1,1,2,1,2,1,7,5,1,2
"72",3,1,1,2,1,1,1,1,1,2,2,2,2,4,6,1,4,1,1,1,1,2,3,3,1,2,2,1,1,2,1,1,1,2,1,4,3,2,1,1,3,3,1,3,2,1,2,2,2,2
"73",1,6,2,2,1,2,1,1,1,2,1,1,2,3,1,3,1,1,1,2,1,1,1,1,4,4,2,3,1,1,1,2,3,3,1,2,1,9,2,2,4,1,1,2,7,3,6,8,1,2
"74",2,2,1,1,2,1,1,1,1,1,1,2,6,1,7,3,1,3,2,2,2,3,2,2,1,1,2,1,3,6,2,4,1,3,1,5,2,1,1,1,1,2,4,1,1,2,1,1,1,2
"75",2,2,2,1,1,4,4,1,10,5,5,1,2,1,3,7,4,2,1,3,1,4,5,2,1,1,3,1,1,3,3,1,1,1,1,3,1,1,1,3,2,2,4,2,1,2,1,1,1,1
"76",2,2,1,2,1,1,2,1,1,1,3,4,4,1,2,2,2,2,1,1,2,2,2,4,2,2,2,3,1,1,1,3,3,3,2,1,1,2,2,3,2,2,1,2,1,1,2,7,2,2
"77",3,1,2,1,1,2,1,1,1,2,10,2,1,1,1,1,1,1,1,2,1,1,9,2,1,1,1,2,2,2,1,1,2,2,1,1,1,2,1,1,3,1,2,1,2,2,1,2,1,1
"78",3,1,1,2,1,1,3,2,2,1,3,1,1,1,1,1,2,2,3,2,1,2,1,1,1,1,2,1,2,1,3,3,1,3,4,2,1,2,1,2,1,1,1,1,4,1,1,4,1,2
"79",1,1,1,1,1,2,1,1,2,1,2,1,7,1,4,1,1,1,5,1,1,1,1,1,1,1,1,2,3,1,1,1,3,1,3,2,5,1,1,1,1,3,2,1,5,2,1,1,11,2
"80",1,1,1,1,2,2,3,8,1,4,2,1,1,1,1,1,2,1,1,2,2,3,2,2,1,2,6,1,2,5,1,1,2,1,3,1,2,1,9,1,1,2,1,1,4,2,2,3,2,2
"81",2,1,2,2,2,1,1,1,1,10,1,3,2,5,2,2,1,2,3,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,3,1,1,2,3
"82",1,1,1,2,1,7,2,4,1,1,4,3,1,2,1,1,2,2,5,2,2,2,1,1,2,1,2,2,4,1,1,3,1,1,2,1,2,1,1,3,3,2,2,1,1,1,2,3,1,1
"83",2,1,1,1,2,1,1,4,1,2,2,3,2,2,1,3,1,1,1,3,2,2,2,1,1,1,1,3,2,2,5,1,1,2,1,3,1,3,1,1,4,2,4,3,1,1,2,1,1,1
"84",2,2,1,1,1,2,1,4,2,1,2,2,1,1,4,2,2,3,3,6,1,1,2,1,2,3,2,3,1,1,1,1,1,1,2,2,1,1,5,2,3,7,1,2,2,1,1,3,3,2
"85",2,1,1,5,1,1,2,8,1,3,1,3,1,1,1,1,1,2,1,1,5,3,1,1,9,2,1,1,2,4,6,10,2,1,1,2,2,1,1,1,6,1,3,2,1,1,3,3,5,2
"86",4,1,3,2,1,2,4,2,1,2,3,2,2,1,8,5,3,4,1,4,1,2,1,7,2,1,1,1,1,3,3,1,11,2,2,1,2,1,1,4,3,7,1,1,1,1,1,7,3,7
"87",1,1,1,1,1,1,1,2,5,9,2,5,1,1,1,3,3,4,3,2,1,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,6,1,2,1,3,1,1,1,3,1,2,3,2,1
"88",3,1,1,3,1,1,1,1,6,4,1,2,2,1,1,2,4,1,2,1,4,1,1,2,2,1,2,4,3,3,2,1,3,2,1,1,2,1,2,3,2,3,1,1,1,1,1,2,4,5
"89",1,2,1,3,4,2,5,1,1,3,3,1,4,1,1,5,1,2,1,1,1,1,1,2,2,4,10,1,1,1,1,4,1,5,2,2,2,1,10,2,2,4,1,1,2,1,1,1,1,1
"90",2,2,2,1,1,1,2,2,1,4,1,2,2,2,2,1,2,1,2,2,1,3,1,2,2,2,2,2,1,2,2,1,1,2,2,1,2,1,1,5,2,1,3,1,2,5,2,2,1,3
"91",1,1,2,1,1,2,4,2,1,1,1,1,1,1,6,1,2,2,5,1,3,1,2,1,1,1,2,6,2,3,2,2,2,2,3,2,1,2,5,7,3,2,1,1,2,1,3,1,1,1
"92",1,2,1,2,2,1,2,2,1,2,1,1,1,2,1,1,2,1,2,4,1,1,5,1,2,1,1,3,10,2,1,2,4,4,2,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1
"93",1,3,1,1,2,1,1,1,4,9,1,1,1,1,1,2,1,2,1,1,9,2,2,4,2,3,1,4,2,1,1,5,2,1,1,1,1,1,3,1,3,2,3,2,4,1,7,4,2,1
"94",1,1,1,2,1,1,2,1,2,2,2,2,1,1,2,4,1,1,1,8,2,2,1,1,1,1,1,1,2,1,3,6,1,5,1,9,1,2,1,2,1,1,2,3,6,1,1,1,3,4
"95",1,1,1,1,2,1,2,2,2,1,2,1,2,2,1,4,1,3,2,1,3,2,1,1,2,2,1,2,2,5,6,7,2,1,3,3,3,1,2,1,4,2,1,1,1,1,1,2,2,3
"96",1,1,2,1,1,1,1,1,4,5,4,1,1,2,2,3,1,2,1,1,4,2,1,1,3,3,1,1,2,1,2,2,1,2,5,2,3,1,2,1,9,2,1,4,2,2,1,4,1,6
"97",2,2,2,1,2,3,3,1,1,1,1,3,1,1,1,2,1,1,3,1,1,2,2,1,1,2,2,1,3,1,1,2,1,1,1,2,4,8,2,1,3,1,2,2,1,2,1,1,1,5
"98",2,1,1,2,3,2,2,7,1,1,10,5,2,1,1,1,1,1,1,1,1,3,1,10,1,1,1,2,3,1,1,1,1,1,2,1,1,2,1,2,2,1,2,1,1,1,2,4,3,1
"99",1,2,3,2,3,2,3,2,3,1,1,4,2,2,1,3,1,1,3,1,2,1,2,1,5,1,2,2,11,1,2,1,4,1,1,3,1,1,1,1,1,2,1,6,1,11,4,1,2,2
"100",1,1,1,1,1,3,2,2,1,1,9,2,3,1,1,3,1,4,1,3,1,1,2,1,1,1,2,5,2,1,1,7,2,1,2,1,2,1,2,2,1,2,1,1,2,2,1,1,2,1
