"","attributes$outlinks","attributes$outlinks.1","attributes$outlinks.2","attributes$outlinks.3","attributes$outlinks.4","attributes$outlinks.5","attributes$outlinks.6","attributes$outlinks.7","attributes$outlinks.8","attributes$outlinks.9","attributes$outlinks.10","attributes$outlinks.11","attributes$outlinks.12","attributes$outlinks.13","attributes$outlinks.14","attributes$outlinks.15","attributes$outlinks.16","attributes$outlinks.17","attributes$outlinks.18","attributes$outlinks.19","attributes$outlinks.20","attributes$outlinks.21","attributes$outlinks.22","attributes$outlinks.23","attributes$outlinks.24","attributes$outlinks.25","attributes$outlinks.26","attributes$outlinks.27","attributes$outlinks.28","attributes$outlinks.29","attributes$outlinks.30","attributes$outlinks.31","attributes$outlinks.32","attributes$outlinks.33","attributes$outlinks.34","attributes$outlinks.35","attributes$outlinks.36","attributes$outlinks.37","attributes$outlinks.38","attributes$outlinks.39","attributes$outlinks.40","attributes$outlinks.41","attributes$outlinks.42","attributes$outlinks.43","attributes$outlinks.44","attributes$outlinks.45","attributes$outlinks.46","attributes$outlinks.47","attributes$outlinks.48","attributes$outlinks.49"
"15",4,1,3,3,2,3,3,5,2,3,4,1,2,6,3,2,4,3,2,3,3,3,4,1,1,2,3,1,5,4,6,2,3,3,3,4,6,2,3,4,1,5,1,7,2,4,4,3,3,5
"16",1,2,5,2,6,2,5,3,3,5,3,1,2,1,2,5,4,3,3,6,3,2,5,2,1,2,4,2,4,3,3,1,4,3,1,3,3,3,4,1,1,2,4,3,3,3,1,4,4,5
"17",4,4,1,2,9,3,2,4,5,4,1,2,4,3,1,1,6,3,3,3,2,2,2,1,2,2,4,2,6,2,2,5,2,1,3,1,3,3,2,3,1,3,2,6,3,2,1,8,1,1
"18",5,3,1,5,2,3,2,2,4,2,1,2,3,2,3,2,4,3,4,2,3,1,3,1,3,4,1,2,2,1,2,3,3,3,3,3,4,5,2,4,2,2,1,7,2,2,3,2,3,3
"19",3,3,2,2,5,3,2,2,2,7,3,1,1,1,1,3,4,2,3,5,2,4,2,5,5,4,3,3,5,1,3,5,4,3,3,3,2,3,5,4,1,3,2,3,4,3,2,3,4,4
"20",6,1,3,2,2,3,2,1,4,1,2,4,2,2,8,2,3,3,4,3,1,3,1,2,3,6,2,5,3,3,2,2,4,6,3,2,3,3,1,1,3,4,3,3,2,3,4,5,2,6
"21",3,1,3,2,2,4,2,2,2,4,2,5,5,1,5,2,3,2,2,3,4,2,4,2,4,4,5,5,5,1,2,1,4,3,4,3,1,4,3,6,4,2,5,5,4,2,2,2,3,3
"22",2,2,3,3,2,2,1,3,3,7,2,4,2,1,2,5,3,3,2,2,2,2,3,5,1,3,3,4,3,2,4,4,5,2,2,4,5,3,4,3,2,2,3,3,2,2,5,4,3,2
"23",1,3,3,1,2,5,1,4,5,2,1,5,1,1,1,4,4,2,2,4,2,6,5,3,4,3,2,4,2,3,2,4,2,2,2,4,1,3,3,2,4,1,6,5,3,2,3,5,3,3
"24",1,3,3,1,3,3,3,4,3,2,1,2,2,1,5,6,2,3,3,3,4,4,2,3,2,2,4,4,1,3,1,5,3,3,5,5,4,2,1,2,1,7,3,3,2,2,3,2,2,5
"25",1,4,5,2,6,2,5,2,1,2,3,4,1,2,4,2,3,2,1,3,4,3,3,3,2,3,2,5,5,4,1,3,5,2,1,4,1,1,3,4,5,3,6,3,4,1,5,3,3,4
"26",3,3,2,2,6,2,3,5,3,4,4,2,2,3,2,2,4,2,2,3,2,3,1,3,1,3,6,5,4,4,5,5,1,4,1,1,2,1,1,3,5,5,3,4,4,3,1,3,5,4
"27",2,2,2,5,1,2,3,1,2,4,3,2,4,2,5,2,3,3,2,3,2,3,1,5,4,5,5,3,4,3,1,7,2,3,1,1,2,3,1,3,3,2,4,3,3,5,1,2,3,5
"28",3,3,4,4,5,2,4,3,2,4,4,2,1,6,2,3,3,4,3,4,4,6,1,4,4,4,2,8,1,5,1,5,3,4,2,2,3,5,2,2,1,3,4,2,5,3,3,3,3,3
"29",2,5,5,4,5,2,1,3,3,4,4,1,1,3,5,5,4,2,6,4,3,3,2,5,5,2,2,4,3,5,5,2,3,3,2,2,3,4,1,1,5,2,6,3,5,4,2,3,5,2
"30",2,3,3,2,3,2,3,2,4,5,3,1,1,2,5,4,5,2,3,3,2,2,3,3,7,4,4,2,4,3,1,3,4,2,1,4,3,3,2,3,5,3,1,4,3,4,2,2,3,4
"31",3,3,2,3,8,5,3,5,4,4,4,5,1,2,6,3,4,3,2,4,3,1,3,1,5,1,4,4,4,3,4,3,3,2,3,4,1,3,3,2,3,3,2,5,3,2,2,3,6,5
"32",2,3,1,3,2,4,6,2,3,2,2,2,4,3,4,2,3,4,5,6,2,3,2,3,9,6,3,3,4,4,3,5,3,4,5,7,2,7,3,3,4,1,2,5,5,2,3,6,7,4
"33",2,3,4,1,7,2,1,3,5,2,3,2,2,3,10,2,2,3,2,5,2,3,5,3,4,3,5,3,2,3,3,3,2,3,5,3,5,2,4,4,2,1,3,3,2,6,2,3,6,3
"34",4,7,3,4,4,4,5,4,3,4,4,4,2,4,4,3,3,3,2,4,8,2,4,4,3,2,3,4,4,3,6,5,5,6,4,4,5,4,4,3,4,3,3,3,1,3,3,3,5,5
"35",4,2,3,5,3,2,3,1,3,2,2,6,3,3,8,5,6,3,4,5,4,4,2,5,2,3,5,2,3,3,2,2,3,3,3,5,5,3,4,7,2,3,6,3,3,5,5,5,3,4
"36",5,3,4,2,5,3,5,6,3,3,6,4,5,3,3,5,4,2,3,3,6,4,4,5,3,3,3,3,3,3,3,2,2,9,4,2,4,4,2,4,3,4,5,5,5,4,3,2,3,3
"37",4,5,3,4,6,4,6,5,5,2,3,2,3,5,4,1,6,4,2,4,3,3,1,5,5,2,2,2,3,3,2,4,6,2,1,2,3,2,4,8,3,5,2,3,4,3,4,2,4,4
"38",4,3,9,7,5,2,7,5,3,3,3,5,4,3,4,2,6,4,4,6,5,4,2,5,4,4,4,2,4,6,5,5,4,2,4,5,2,3,3,2,2,6,3,5,3,4,5,2,4,3
"39",2,7,4,3,3,3,4,3,2,5,4,7,6,5,6,3,3,3,5,4,6,6,4,7,5,4,5,3,3,4,6,6,2,6,3,6,4,1,4,4,4,5,3,2,3,4,5,2,4,4
"40",2,4,5,2,2,2,5,3,4,6,4,2,6,8,4,5,5,4,3,3,4,1,4,3,4,3,3,4,2,2,3,3,6,8,3,3,4,2,3,4,1,3,7,3,5,1,2,3,6,5
"41",3,3,5,3,3,2,4,5,4,3,9,4,4,3,2,5,3,6,4,7,8,3,4,3,2,6,3,7,3,7,2,3,5,2,4,6,3,1,4,3,2,2,3,8,6,4,2,4,1,2
"42",3,4,3,7,3,3,4,4,2,5,3,5,2,6,6,7,4,5,5,8,2,3,4,7,4,7,3,2,4,5,5,8,7,4,2,3,3,6,4,4,3,6,3,3,2,5,3,5,2,4
"43",5,2,2,5,3,5,6,3,7,4,1,4,4,5,2,8,3,5,3,5,2,7,3,6,2,3,5,3,4,6,4,6,5,6,4,3,1,3,4,4,5,5,3,3,2,3,3,2,5,5
"44",2,2,2,3,5,5,4,4,3,4,2,4,1,4,6,1,5,3,4,2,4,4,4,4,3,4,2,3,3,5,6,7,4,5,3,4,3,3,2,5,10,3,4,3,3,5,5,6,3,6
"45",3,3,4,3,4,4,4,3,4,4,4,3,2,2,4,1,4,4,3,5,4,5,2,2,6,4,5,4,3,5,3,5,2,6,2,6,4,4,5,3,6,3,4,4,5,4,4,6,4,3
"46",5,3,6,5,4,4,3,4,6,7,3,7,6,4,2,1,4,4,2,5,4,5,4,5,3,3,6,6,2,5,5,2,3,3,4,3,4,2,4,5,4,3,4,5,4,3,6,4,6,2
"47",4,4,4,3,2,1,5,3,4,4,4,3,8,3,4,2,4,4,3,5,6,4,5,5,2,3,1,7,3,3,6,3,2,4,4,6,5,2,5,3,4,3,2,5,7,6,5,2,2,6
"48",2,8,6,4,3,3,1,6,2,6,3,3,3,5,3,7,5,5,2,3,3,3,6,3,2,3,5,3,3,1,3,4,3,4,5,2,4,3,7,7,4,3,2,3,4,6,3,5,2,3
"49",3,5,4,2,5,4,1,3,5,6,4,5,4,7,2,4,6,3,4,4,2,4,4,3,5,6,5,3,8,1,3,4,4,5,5,2,4,3,6,7,7,4,4,6,5,7,6,5,6,9
"50",4,6,3,6,3,4,2,4,2,5,3,2,4,3,3,3,7,3,6,7,6,2,2,5,2,2,7,3,5,1,5,2,5,12,5,4,4,7,6,2,6,5,2,4,5,7,3,2,7,4
"51",4,2,6,4,2,4,5,3,5,3,5,3,7,1,4,6,5,3,5,6,5,3,2,6,2,6,3,8,2,2,4,4,6,4,4,3,4,6,5,4,4,3,4,2,4,3,3,4,2,7
"52",3,5,4,5,3,8,3,10,7,4,3,5,5,2,5,8,5,3,6,6,4,4,4,3,4,3,6,5,3,4,9,6,6,3,3,4,3,6,1,5,3,3,2,4,5,4,3,3,3,4
"53",4,5,4,6,5,6,4,4,5,4,5,3,2,3,7,3,3,6,3,4,3,3,3,4,5,2,4,1,6,3,4,4,2,5,5,7,1,4,5,2,4,4,3,3,3,5,5,5,3,5
"54",6,3,3,3,3,2,3,5,4,7,7,4,1,4,7,3,4,2,5,7,5,5,3,8,5,2,5,2,7,3,9,5,4,6,3,4,2,3,3,2,6,4,3,7,5,4,7,3,4,6
"55",6,3,1,5,6,3,5,2,1,4,3,5,1,5,4,4,3,3,5,8,6,2,4,4,5,3,3,3,3,6,4,3,2,6,5,4,2,3,6,2,3,4,4,6,3,6,5,6,5,5
"56",4,2,1,6,4,4,3,7,4,5,5,5,5,4,5,2,2,4,3,4,3,2,4,4,5,5,5,4,3,5,5,4,2,3,2,2,5,4,2,2,5,3,4,6,1,4,3,2,5,2
"57",8,4,3,8,6,4,5,2,3,3,3,4,4,4,7,3,8,4,6,2,5,2,6,6,5,6,8,4,7,4,2,5,4,5,5,3,7,5,6,3,3,2,2,2,3,4,4,5,3,4
"58",2,5,3,4,3,4,7,3,2,3,5,4,5,6,5,4,4,3,1,5,5,5,3,4,4,3,4,3,6,5,4,2,2,5,5,4,6,5,5,7,7,4,4,5,4,4,6,4,4,3
"59",2,5,6,2,5,3,5,5,4,1,3,4,3,4,3,2,4,4,2,4,6,5,3,3,6,5,5,9,3,4,3,4,2,4,5,2,5,4,6,7,3,3,2,4,4,3,3,4,6,5
"60",3,3,5,2,9,5,3,4,6,2,7,2,5,4,5,5,1,3,5,6,4,4,5,4,6,5,3,7,4,4,4,4,3,6,4,3,5,5,9,3,6,2,3,3,5,7,3,7,3,4
"61",5,5,3,6,4,3,6,4,5,3,6,3,6,5,6,2,1,5,3,3,4,7,3,5,3,5,5,5,6,3,5,4,2,6,8,4,6,5,5,3,1,5,3,2,3,4,5,6,8,2
"62",4,5,3,5,4,7,5,5,7,4,8,3,7,5,7,4,2,5,7,3,2,3,7,4,3,4,7,3,6,3,4,4,3,4,3,5,6,7,2,8,2,3,6,3,4,4,4,3,3,3
"63",5,5,6,5,2,6,2,4,6,4,4,6,4,3,3,5,4,4,3,5,6,7,4,5,2,2,4,6,2,3,7,4,5,4,3,3,2,6,4,2,2,4,5,6,6,5,4,5,5,7
"64",5,4,4,5,3,6,3,7,8,6,5,4,3,5,3,3,3,5,2,5,2,2,6,2,2,3,4,2,5,2,4,7,8,3,5,6,2,4,7,5,2,4,4,4,2,7,5,3,8,4
"65",4,4,2,4,3,4,4,4,3,2,3,4,4,5,3,4,3,5,4,5,5,6,3,4,4,3,4,4,6,4,4,5,3,5,6,4,5,5,5,5,6,5,5,5,2,4,5,7,7,4
"66",4,9,8,3,3,6,4,4,4,5,3,5,5,4,8,3,4,4,2,6,3,6,6,7,2,5,4,7,5,7,6,7,3,4,4,6,9,6,6,5,4,6,8,6,4,4,4,7,4,3
"67",2,6,3,4,5,5,5,3,4,8,5,7,4,6,7,4,6,3,5,5,4,5,2,6,5,6,5,3,5,6,5,4,3,7,4,4,6,3,4,6,5,4,4,4,4,3,6,5,4,5
"68",4,4,5,2,6,4,6,7,4,4,3,4,3,3,6,4,4,7,4,3,7,5,7,4,3,8,5,5,5,3,7,4,4,8,5,4,7,5,5,3,5,5,4,4,4,6,3,4,7,3
"69",5,7,6,6,8,6,4,3,4,5,7,5,2,4,7,5,6,5,3,4,6,6,6,6,5,4,5,3,4,7,3,7,3,4,6,3,5,5,4,2,4,7,4,5,5,6,5,6,4,5
"70",3,6,5,4,6,5,8,4,8,4,5,4,3,4,5,4,5,2,4,4,4,3,7,4,3,2,8,8,8,5,5,2,4,6,5,5,5,4,7,5,6,5,5,8,5,5,5,4,7,5
"71",7,3,4,6,6,4,6,4,5,7,6,4,5,7,2,5,5,4,5,4,5,5,7,5,4,2,2,8,5,3,6,4,4,3,6,7,8,6,4,7,9,7,6,3,7,3,5,4,4,7
"72",5,6,2,3,6,7,9,9,5,6,3,6,3,6,5,3,4,4,7,3,5,5,4,6,4,3,6,5,3,5,5,8,5,4,2,5,4,3,4,8,8,5,5,3,5,5,7,8,5,4
"73",4,5,8,6,5,4,3,4,8,4,6,3,4,5,3,10,5,4,4,3,5,5,5,6,3,6,3,4,2,4,6,6,4,4,5,5,5,6,3,4,3,4,6,6,4,6,4,3,7,3
"74",4,5,3,3,3,4,6,3,5,5,4,4,8,8,3,2,4,3,4,6,2,5,4,7,4,7,7,4,4,8,7,5,5,3,5,3,3,7,4,2,3,5,4,8,6,6,5,6,7,8
"75",7,2,3,5,4,3,4,4,6,6,3,4,3,6,3,3,5,3,6,5,2,4,4,5,8,4,4,4,7,5,6,7,3,5,5,5,4,5,3,5,4,5,6,4,4,4,5,7,6,3
"76",6,6,3,4,6,5,4,2,6,2,4,4,3,4,5,4,3,5,3,6,6,4,6,5,4,8,5,4,5,4,3,5,7,3,3,3,5,9,6,4,4,7,3,7,6,6,5,7,5,4
"77",5,4,7,6,7,5,3,5,5,4,3,3,6,5,6,5,6,3,5,5,3,4,3,6,3,5,3,8,3,3,4,6,5,4,5,5,5,4,2,8,7,6,3,3,4,6,3,3,6,4
"78",5,5,3,9,4,6,5,5,6,7,3,4,7,6,4,7,6,5,4,4,7,2,3,3,7,7,7,5,10,4,7,6,6,4,5,8,4,4,6,5,4,4,6,5,4,5,3,6,2,6
"79",5,5,3,5,4,6,5,6,3,5,7,5,6,2,5,5,5,7,3,5,5,4,3,4,6,5,6,8,6,6,3,2,7,5,7,6,6,5,6,5,5,6,3,5,8,6,7,3,6,6
"80",8,6,4,5,4,2,4,3,5,3,4,6,8,2,8,3,9,4,4,4,5,4,6,4,6,4,5,4,7,6,2,4,7,6,6,6,6,5,7,6,2,5,9,5,3,9,6,5,6,4
"81",5,11,6,4,3,10,7,4,5,3,4,5,3,7,11,5,8,8,5,6,5,6,4,5,6,4,4,5,5,6,5,4,4,6,7,7,8,6,5,6,4,11,3,6,4,4,4,7,5,3
"82",5,5,6,5,4,6,3,4,4,5,3,8,5,3,4,5,8,4,5,7,5,6,6,7,4,5,5,5,4,5,4,7,7,4,5,6,5,5,5,5,4,4,6,6,5,5,4,4,6,4
"83",4,7,6,10,8,9,10,3,6,8,6,8,4,4,4,7,9,3,8,8,9,7,4,6,4,6,3,7,6,5,6,4,3,4,5,5,3,5,7,8,7,5,4,6,6,6,6,5,6,4
"84",3,5,6,10,5,9,6,4,4,5,4,2,4,7,4,6,7,4,4,9,6,5,5,6,6,7,4,9,6,6,5,6,6,6,3,6,5,6,9,4,7,5,6,5,5,6,8,6,5,6
"85",8,6,6,7,5,7,4,5,7,8,5,6,5,5,7,7,6,7,6,4,8,4,5,6,3,4,5,7,5,7,5,4,6,5,6,3,7,6,3,6,7,7,6,3,6,6,5,5,8,5
"86",6,8,7,4,7,6,5,6,8,6,5,6,8,7,4,6,7,6,4,4,5,9,5,3,5,3,5,6,4,4,5,5,5,3,2,4,4,5,5,5,4,6,4,8,7,6,7,3,7,4
"87",4,3,6,5,6,5,11,12,7,8,4,8,8,7,7,10,9,3,5,5,5,6,6,5,6,6,5,8,6,7,5,5,5,3,4,7,5,4,8,3,5,6,7,6,4,6,5,3,3,8
"88",4,5,6,6,8,7,8,5,8,6,6,5,6,7,6,6,8,5,7,6,5,5,10,8,9,8,8,6,9,7,5,5,10,4,4,5,7,5,4,7,4,6,6,6,4,5,6,8,4,4
"89",8,4,5,6,4,9,6,4,5,7,6,5,7,7,7,9,6,5,5,3,8,5,8,4,5,2,8,3,5,4,3,6,5,6,6,9,5,5,11,4,3,5,3,5,5,4,6,4,7,3
"90",3,9,4,7,6,5,6,6,8,8,8,7,5,6,6,4,7,9,7,8,5,6,8,5,8,9,5,8,6,7,9,7,5,9,6,7,9,5,10,4,4,5,5,4,5,4,7,4,5,6
"91",5,5,7,7,4,8,7,8,5,5,9,7,5,10,10,9,10,10,3,6,9,9,6,6,5,7,7,6,6,7,9,6,5,5,7,9,6,4,5,5,4,8,5,6,7,6,6,5,4,4
"92",3,5,5,6,10,6,7,7,5,5,4,7,6,9,6,8,6,8,5,6,6,8,7,7,5,9,7,9,7,7,8,7,9,6,5,4,6,6,7,8,6,8,6,5,6,5,7,6,7,6
"93",8,4,6,8,4,6,7,10,7,10,6,5,3,8,7,7,10,5,7,7,7,9,6,8,7,6,7,5,6,5,5,4,4,8,6,5,3,6,7,6,8,10,7,8,6,7,3,5,7,6
"94",7,9,4,8,7,5,2,10,1,13,6,4,5,9,5,10,6,8,4,7,5,7,5,7,5,6,9,5,8,5,9,5,5,11,7,10,7,5,1,4,3,8,5,7,6,4,7,6,5,9
"95",9,11,4,6,6,9,4,2,2,6,8,9,4,4,6,6,8,6,5,4,8,7,5,6,8,10,2,2,9,7,8,5,10,7,8,5,9,5,3,6,4,2,6,5,6,7,6,7,5,7
"96",3,9,3,11,6,8,2,6,8,10,7,10,5,5,7,6,9,8,8,9,3,4,7,9,12,6,6,3,9,7,4,4,6,6,7,8,4,3,6,4,3,2,9,7,9,4,5,3,1,11
"97",5,7,4,8,6,3,7,12,7,8,4,6,6,3,8,9,7,1,7,8,3,7,3,2,3,11,6,4,7,4,5,7,7,6,7,4,5,6,3,6,5,4,8,5,6,4,6,6,5,10
"98",5,6,5,5,6,6,6,5,4,7,8,7,5,4,7,7,3,6,4,5,3,4,5,4,4,10,6,8,7,5,7,9,9,5,3,3,5,7,7,13,13,3,3,4,6,7,4,5,4,3
"99",4,5,6,7,9,6,7,5,6,3,6,8,5,6,8,5,8,8,5,8,8,9,5,7,7,2,4,3,5,3,2,6,6,6,4,6,6,8,4,6,7,2,4,7,9,5,4,3,5,7
"100",3,6,5,5,7,4,4,5,7,3,9,9,5,6,9,2,4,8,6,14,5,8,3,7,7,8,5,8,5,8,2,4,9,8,8,11,7,5,6,8,9,6,5,11,8,5,7,11,6,8
