"","attributes$outlinks","attributes$outlinks.1","attributes$outlinks.2","attributes$outlinks.3","attributes$outlinks.4","attributes$outlinks.5","attributes$outlinks.6","attributes$outlinks.7","attributes$outlinks.8","attributes$outlinks.9","attributes$outlinks.10","attributes$outlinks.11","attributes$outlinks.12","attributes$outlinks.13","attributes$outlinks.14","attributes$outlinks.15","attributes$outlinks.16","attributes$outlinks.17","attributes$outlinks.18","attributes$outlinks.19","attributes$outlinks.20","attributes$outlinks.21","attributes$outlinks.22","attributes$outlinks.23","attributes$outlinks.24","attributes$outlinks.25","attributes$outlinks.26","attributes$outlinks.27","attributes$outlinks.28","attributes$outlinks.29","attributes$outlinks.30","attributes$outlinks.31","attributes$outlinks.32","attributes$outlinks.33","attributes$outlinks.34","attributes$outlinks.35","attributes$outlinks.36","attributes$outlinks.37","attributes$outlinks.38","attributes$outlinks.39","attributes$outlinks.40","attributes$outlinks.41","attributes$outlinks.42","attributes$outlinks.43","attributes$outlinks.44","attributes$outlinks.45","attributes$outlinks.46","attributes$outlinks.47","attributes$outlinks.48","attributes$outlinks.49"
"22",3,3,3,3,3,4,2,3,2,3,2,3,4,3,3,2,3,2,1,3,2,5,2,4,3,2,2,2,2,4,4,2,2,4,3,3,3,2,3,4,3,4,5,3,3,4,2,3,2,5
"23",3,5,3,3,3,2,3,3,3,3,3,3,3,2,3,2,2,2,3,2,5,4,3,4,2,3,3,4,4,2,4,2,4,4,4,2,3,4,3,2,2,2,2,4,2,3,3,3,2,2
"24",2,2,2,4,2,4,2,3,3,3,3,4,3,4,3,3,2,3,3,3,5,3,5,4,3,4,2,5,3,2,4,6,3,4,2,3,2,2,3,3,2,4,2,3,2,3,3,3,3,6
"25",3,4,3,4,3,4,4,3,3,3,4,3,4,3,3,2,3,3,4,3,2,3,2,4,2,4,4,2,3,2,4,3,3,4,3,3,3,4,3,3,3,2,3,2,4,3,2,3,2,3
"26",4,3,3,3,4,4,4,4,4,6,2,3,2,2,3,3,2,3,3,5,3,3,4,4,4,2,4,2,3,2,5,3,2,3,3,3,3,3,2,3,3,3,4,2,2,3,3,4,3,3
"27",4,3,5,2,4,3,2,2,2,4,4,3,2,3,3,5,3,4,4,2,3,3,2,3,4,3,3,4,3,4,3,3,3,2,3,2,2,4,2,3,3,3,2,3,3,3,4,2,5,4
"28",4,4,2,4,3,3,6,5,4,5,4,2,4,3,3,4,3,2,3,4,3,4,3,5,3,4,3,3,3,5,3,3,3,4,3,2,4,3,3,2,3,3,5,3,6,4,3,3,4,4
"29",3,4,2,2,3,4,2,4,3,2,4,4,3,4,3,4,5,4,2,3,4,5,2,4,3,2,3,4,4,4,4,4,3,3,4,4,4,3,3,4,5,4,4,3,3,2,4,3,2,4
"30",6,5,3,3,3,4,4,3,2,2,5,4,4,5,3,3,3,4,3,3,3,4,3,5,4,2,3,4,3,4,4,3,3,4,3,3,3,3,4,2,3,3,4,3,3,2,3,3,4,4
"31",4,4,2,3,4,2,3,3,4,2,3,3,3,3,3,4,5,5,3,2,2,3,4,4,3,3,4,5,3,4,5,2,2,4,4,4,3,3,3,3,2,3,4,4,4,4,3,3,3,4
"32",6,5,3,3,5,4,5,4,3,3,5,3,4,4,4,2,3,3,4,4,2,3,3,5,4,3,4,3,3,4,5,2,2,5,4,4,4,3,3,4,2,4,4,4,4,4,5,3,4,3
"33",3,2,3,3,3,5,5,4,4,3,3,3,4,4,4,4,4,3,4,3,4,4,3,3,2,4,3,3,4,3,2,2,4,4,4,4,4,3,3,4,2,3,3,4,5,3,5,4,2,5
"34",3,4,2,3,4,4,4,2,3,3,2,2,4,4,4,5,3,3,4,4,5,3,5,4,4,2,5,3,4,3,3,4,4,3,4,3,4,3,4,3,2,4,4,4,3,2,5,4,2,3
"35",5,4,3,4,4,3,4,5,4,4,2,3,3,3,3,2,5,3,4,6,2,5,3,5,3,3,4,3,5,4,4,3,3,3,3,4,5,5,4,4,4,4,3,5,4,3,4,4,4,3
"36",3,4,3,3,6,2,6,3,2,4,5,6,5,3,2,3,4,2,3,3,5,3,4,3,3,3,4,4,3,4,4,3,3,4,3,4,4,4,4,3,5,5,3,4,6,3,3,4,3,5
"37",4,5,3,4,2,4,5,4,3,4,3,3,2,3,5,4,6,3,5,4,4,4,4,5,2,3,4,4,4,3,4,3,3,4,5,4,4,3,3,3,3,3,4,3,2,3,3,4,4,6
"38",5,3,3,3,2,3,4,3,4,4,3,4,5,3,4,3,4,4,2,5,4,4,4,6,4,3,5,4,3,3,4,5,3,3,2,5,5,6,3,3,3,4,5,3,3,3,4,3,3,4
"39",5,3,4,3,3,5,4,4,3,5,3,3,6,4,3,4,5,5,3,4,4,5,4,5,3,5,4,3,3,5,4,4,4,5,4,3,7,3,3,3,4,4,4,2,8,4,4,3,6,4
"40",4,5,5,3,4,4,3,4,3,3,4,4,5,4,4,4,5,6,5,5,4,3,5,5,3,5,4,4,5,4,4,4,4,5,4,3,3,4,3,4,4,3,4,5,5,3,5,4,2,4
"41",4,6,4,4,1,6,6,3,4,5,3,5,7,3,5,5,3,5,4,4,3,5,5,4,3,3,4,4,3,5,4,3,3,3,4,4,4,5,3,4,4,5,3,5,5,3,4,5,4,4
"42",3,4,3,5,4,4,6,3,4,3,1,2,5,4,5,4,3,5,3,5,3,2,4,4,4,4,4,5,4,4,5,3,6,3,5,4,5,6,3,4,4,4,4,3,3,4,3,3,3,3
"43",1,4,6,4,5,4,7,2,4,3,6,4,3,5,5,4,7,4,4,3,5,5,3,4,5,4,6,2,5,3,6,4,3,4,4,3,4,5,5,2,3,3,5,5,4,4,4,3,5,3
"44",4,4,3,4,4,3,5,4,4,4,5,4,3,4,4,5,4,4,3,3,8,4,5,5,3,6,5,3,4,4,4,5,4,4,5,3,2,4,2,3,4,5,5,1,4,3,3,4,4,4
"45",3,3,4,4,3,6,3,4,7,4,5,3,6,4,4,4,4,6,3,4,5,5,4,5,4,6,5,3,5,5,5,5,3,4,4,4,4,6,5,4,2,5,6,4,5,5,3,5,6,4
"46",5,4,5,4,3,6,5,4,4,4,3,5,3,4,4,4,5,5,4,3,3,4,3,6,3,1,6,5,6,5,5,2,4,3,5,4,4,6,4,4,5,3,4,4,5,5,6,5,1,4
"47",7,4,4,1,3,3,2,4,4,4,4,4,3,3,5,4,4,6,4,3,3,4,3,5,6,4,4,5,5,5,4,5,5,4,4,4,4,5,6,5,3,4,3,3,6,3,4,3,4,4
"48",6,4,6,4,3,4,6,5,4,4,4,6,3,4,4,7,5,5,6,4,3,5,6,6,6,4,1,3,6,5,3,5,5,4,4,6,5,5,3,6,4,5,3,4,5,3,4,5,4,5
"49",2,3,5,2,4,5,6,4,4,4,5,4,3,6,4,4,5,1,4,5,6,2,3,5,3,6,5,4,3,4,4,5,4,5,4,3,5,2,5,5,4,4,4,4,1,3,4,4,4,6
"50",2,4,4,3,7,4,2,5,4,3,5,5,4,5,5,3,1,5,6,7,1,2,3,5,4,4,6,5,3,5,4,3,3,4,4,4,3,5,5,5,4,5,4,4,4,3,4,3,6,4
"51",2,6,4,4,4,5,5,5,5,3,6,5,5,4,4,5,4,5,8,5,4,4,4,4,4,6,2,4,4,5,6,4,5,5,6,4,4,5,4,2,4,4,5,5,4,4,1,4,8,4
"52",6,6,4,5,4,5,5,4,5,3,3,5,2,6,5,5,5,3,5,5,6,4,3,5,4,5,2,6,2,5,5,1,4,5,4,5,4,6,5,4,1,2,2,6,5,4,5,4,2,3
"53",2,2,6,2,4,1,6,6,5,4,4,3,4,5,6,1,4,5,6,4,3,5,5,5,5,6,5,4,5,5,4,6,5,1,6,5,4,3,5,6,4,5,5,2,3,5,2,5,2,4
"54",2,3,7,5,3,4,5,4,4,5,6,3,7,4,5,4,4,5,5,2,5,6,4,2,2,7,3,5,5,4,4,4,4,5,4,2,4,2,5,2,4,6,4,6,2,2,5,4,6,5
"55",6,3,5,3,6,3,5,5,5,6,4,3,2,5,3,4,4,5,5,6,7,5,6,5,5,4,2,6,2,7,4,5,4,6,4,5,4,4,3,3,5,2,4,4,5,4,4,5,5,2
"56",7,2,1,6,7,6,3,6,2,5,5,5,7,6,5,3,4,5,6,6,6,2,5,6,2,4,2,4,4,5,5,5,5,5,5,2,4,7,5,4,4,4,5,5,5,4,2,4,3,4
"57",4,5,4,7,3,2,3,6,5,4,5,4,3,5,4,7,4,3,5,4,3,5,5,8,2,3,5,4,3,5,5,2,5,5,4,4,5,6,2,3,4,5,4,5,7,5,4,4,3,6
"58",7,4,5,2,5,5,2,4,6,3,6,2,4,5,4,7,5,7,3,2,6,3,5,3,4,3,6,5,4,5,6,4,7,4,5,5,6,4,5,3,2,6,6,3,4,2,6,6,6,5
"59",4,4,7,6,3,3,7,2,5,5,7,5,2,6,2,3,3,5,4,2,7,6,6,5,4,3,5,5,4,5,2,5,4,4,5,5,4,5,5,3,2,4,4,6,4,4,7,5,3,2
"60",6,5,2,5,5,5,5,2,2,6,2,4,6,7,3,7,5,6,5,2,2,7,5,3,6,7,5,5,5,5,4,7,7,2,5,3,4,4,5,6,5,2,5,2,5,5,5,5,4,6
"61",3,6,4,5,6,5,3,3,3,2,2,6,2,3,5,2,5,5,6,6,7,5,2,5,5,7,5,3,5,5,4,6,5,6,4,4,6,3,4,5,4,5,4,5,3,5,6,5,3,5
"62",4,4,5,3,6,7,6,4,5,2,5,3,6,7,5,7,7,2,5,6,3,5,5,6,7,5,3,4,5,6,4,4,5,2,4,3,6,7,6,5,4,5,2,5,6,5,6,2,4,7
"63",3,2,5,5,6,2,5,3,3,6,3,4,3,5,6,3,5,6,7,6,3,5,3,5,4,6,5,6,4,7,4,2,5,7,3,3,6,5,5,4,3,5,3,3,5,5,2,2,3,3
"64",3,7,6,5,5,6,5,3,5,4,3,6,3,7,5,9,7,7,6,6,6,8,4,5,5,5,6,6,5,6,6,4,5,6,3,7,6,6,6,2,4,3,5,3,2,4,8,5,6,7
"65",4,7,4,3,5,3,3,3,4,2,6,6,4,5,7,5,3,3,5,4,7,5,2,4,2,5,3,5,7,9,2,3,8,6,5,5,4,2,5,5,5,3,6,5,8,2,6,5,8,5
"66",2,5,7,5,4,3,7,7,5,7,2,5,6,5,5,3,4,5,2,6,3,8,2,7,6,7,3,6,3,3,6,3,7,3,6,4,4,5,4,3,8,5,3,4,3,3,5,6,5,4
"67",3,4,3,6,3,5,2,6,6,5,5,4,5,4,3,4,5,6,6,6,6,5,5,3,4,3,3,4,3,5,5,6,7,5,3,5,6,7,3,4,4,5,8,5,3,6,6,3,4,5
"68",9,7,7,4,3,6,2,5,2,6,4,3,6,5,6,5,2,5,5,8,3,7,4,7,5,6,6,3,3,5,6,3,7,7,6,4,7,3,4,3,5,7,4,3,8,6,6,5,6,6
"69",4,3,7,7,6,3,3,4,4,7,4,4,4,5,5,4,5,4,4,4,5,4,8,9,4,6,7,5,3,2,7,4,8,3,5,5,8,7,3,5,4,5,3,7,4,6,6,6,5,7
"70",6,8,6,6,5,3,6,4,4,4,5,6,4,3,5,5,3,6,6,4,5,4,3,4,5,3,7,3,5,6,3,2,5,7,6,3,2,4,4,4,5,7,4,6,3,5,7,5,4,4
"71",4,4,3,4,3,5,4,6,7,3,4,3,4,8,5,7,3,4,6,6,3,4,5,5,3,6,4,3,5,8,5,6,7,7,4,6,3,6,7,3,5,3,7,6,4,7,4,6,5,3
"72",3,3,6,5,5,4,5,6,4,6,3,7,6,4,3,6,5,4,3,3,4,6,6,3,3,4,9,2,3,8,6,3,5,4,6,6,4,4,4,4,5,7,5,7,5,5,7,5,5,3
"73",3,6,4,7,7,7,5,6,3,7,3,5,7,7,6,8,4,4,6,6,3,4,4,4,6,5,6,3,5,6,6,6,4,4,8,4,7,5,5,6,5,5,4,4,7,7,8,4,6,3
"74",5,5,4,5,4,5,4,5,3,6,5,8,4,7,6,5,5,7,5,5,8,3,4,3,4,6,5,6,4,7,8,5,5,4,4,7,7,7,4,6,5,5,8,5,5,3,3,5,5,4
"75",8,7,5,4,6,5,4,5,4,4,6,5,5,5,6,4,6,3,6,3,5,4,6,4,4,7,6,8,3,4,7,5,5,4,8,3,8,5,5,5,5,5,7,5,8,7,8,5,5,4
"76",4,3,5,4,6,6,8,7,7,8,7,7,7,7,4,7,3,5,5,4,4,6,4,9,3,7,4,5,6,4,5,4,6,6,6,6,7,4,5,6,6,5,4,6,5,4,4,8,4,6
"77",4,3,8,6,4,4,4,4,4,7,6,4,8,7,4,4,4,4,8,4,7,6,8,9,4,5,7,6,6,5,4,7,5,3,8,4,6,3,9,8,5,4,3,7,4,6,5,6,5,5
"78",4,7,4,5,4,4,5,7,6,5,7,6,9,4,3,6,3,9,5,5,5,4,6,8,9,7,4,6,4,5,5,9,5,5,7,6,5,6,7,6,6,3,4,3,6,4,3,6,2,8
"79",5,4,6,4,7,6,6,5,4,7,5,5,5,6,4,4,4,3,8,3,8,4,3,5,5,5,6,4,5,6,5,5,6,6,5,7,8,5,5,4,6,8,5,5,7,6,4,4,7,6
"80",5,5,8,4,5,4,4,5,7,9,7,5,4,6,3,7,6,6,6,6,9,9,5,6,6,7,2,4,4,4,7,4,5,4,9,6,4,4,7,5,6,6,5,7,4,4,6,5,5,6
"81",6,4,4,8,7,6,6,5,2,7,5,7,5,6,5,4,8,4,8,7,8,3,6,4,6,6,7,6,4,5,4,6,4,7,8,3,6,4,8,6,7,6,5,7,5,5,4,5,7,7
"82",3,4,7,7,5,7,5,6,10,4,6,7,8,4,7,5,4,5,8,9,6,4,6,6,6,5,4,8,5,7,4,6,4,7,4,5,6,7,8,5,7,5,9,3,7,6,6,6,7,4
"83",4,7,6,8,3,7,6,4,6,7,5,5,5,5,4,6,5,7,6,5,4,4,7,5,7,5,7,7,5,7,4,3,6,4,8,5,4,5,6,8,7,5,5,8,8,6,5,4,7,3
"84",7,5,8,5,4,8,7,6,7,7,5,3,6,7,6,9,4,6,8,6,7,6,7,5,7,7,8,6,4,6,7,7,7,5,6,7,5,6,7,3,6,7,8,5,7,6,6,7,10,7
"85",4,5,7,6,5,6,8,5,5,7,6,5,4,6,5,5,5,5,6,9,6,6,5,7,8,7,8,8,7,7,4,8,6,5,6,4,7,2,8,7,3,2,5,8,6,5,6,6,6,4
"86",5,5,6,7,5,8,6,6,6,8,4,12,5,5,7,5,7,6,4,9,8,7,9,5,6,6,7,5,5,6,6,5,7,8,5,7,7,5,6,6,6,5,7,6,7,11,7,8,5,10
"87",4,7,8,3,4,8,7,5,7,4,5,7,6,6,4,6,4,5,1,7,6,7,7,7,7,5,2,6,6,6,4,4,9,5,5,4,6,7,6,6,5,7,6,6,8,5,5,7,7,7
"88",6,6,6,3,4,8,8,6,8,7,5,8,6,6,6,7,7,5,3,7,5,7,4,10,6,4,9,7,6,5,7,7,8,9,6,5,5,6,5,5,6,4,8,6,7,6,5,9,7,5
"89",5,6,5,7,3,7,7,6,8,4,8,7,7,5,6,6,6,8,3,5,8,8,5,6,9,6,5,8,5,7,5,8,4,9,5,5,5,4,6,10,2,8,7,7,6,4,9,7,9,6
"90",4,6,6,8,5,6,7,6,9,8,5,8,6,6,6,3,10,5,5,5,3,7,6,8,6,6,4,6,8,3,5,7,3,7,7,6,5,4,6,9,7,6,9,5,4,5,7,7,10,7
"91",8,6,7,7,5,2,8,7,4,5,8,7,9,10,5,3,11,9,7,3,7,4,8,7,7,1,4,4,5,6,6,9,5,4,7,8,3,9,7,7,2,5,4,6,7,4,6,5,4,5
"92",12,9,4,5,5,6,9,8,5,7,6,4,6,7,6,6,6,7,6,4,6,8,8,6,2,3,3,3,7,6,7,7,4,6,5,3,4,11,2,12,3,6,10,5,7,5,7,8,3,7
"93",9,8,4,10,9,3,9,4,6,1,1,2,8,3,6,4,10,7,7,4,8,5,7,9,3,3,6,5,7,7,8,9,4,4,8,8,3,5,4,6,4,2,9,9,8,7,10,2,3,9
"94",2,7,2,6,5,4,8,9,6,3,3,3,7,4,2,5,2,3,6,4,7,1,3,5,7,4,5,5,7,4,4,5,4,4,8,7,4,4,3,7,4,11,10,7,9,7,7,2,5,2
"95",3,8,4,5,8,4,8,11,9,8,4,3,10,3,7,6,2,4,7,4,8,3,4,7,4,3,4,6,3,5,5,10,7,5,6,6,6,3,8,2,5,4,3,6,7,9,6,4,5,5
"96",4,4,4,5,3,6,7,6,10,3,4,4,8,5,3,7,2,5,6,5,8,3,11,2,15,3,5,8,4,4,5,5,4,5,8,6,5,4,7,7,4,4,4,4,2,8,9,4,5,3
"97",4,5,7,7,4,7,4,9,5,4,5,5,3,9,5,8,10,7,11,7,4,4,3,4,5,6,9,6,5,5,7,7,7,5,3,5,5,4,4,4,6,5,6,4,5,4,4,4,4,6
"98",3,6,6,4,6,6,8,4,6,6,6,7,3,5,8,8,3,5,5,7,3,8,4,5,6,4,7,3,6,6,10,7,4,8,4,5,4,5,6,4,5,6,5,6,7,6,4,5,7,5
"99",4,5,10,7,6,9,6,7,7,10,6,7,6,9,5,7,5,7,7,4,8,9,10,6,4,6,7,4,8,8,7,8,6,8,4,9,7,6,5,5,7,8,4,7,6,6,6,6,6,11
"100",7,10,6,10,13,11,4,8,8,5,9,9,8,5,8,6,4,8,8,8,12,5,5,5,7,7,8,6,5,7,10,5,8,11,9,4,7,6,6,7,6,10,8,5,9,4,6,5,7,4
