"","attributes$outlinks","attributes$outlinks.1","attributes$outlinks.2","attributes$outlinks.3","attributes$outlinks.4","attributes$outlinks.5","attributes$outlinks.6","attributes$outlinks.7","attributes$outlinks.8","attributes$outlinks.9","attributes$outlinks.10","attributes$outlinks.11","attributes$outlinks.12","attributes$outlinks.13","attributes$outlinks.14","attributes$outlinks.15","attributes$outlinks.16","attributes$outlinks.17","attributes$outlinks.18","attributes$outlinks.19","attributes$outlinks.20","attributes$outlinks.21","attributes$outlinks.22","attributes$outlinks.23","attributes$outlinks.24","attributes$outlinks.25","attributes$outlinks.26","attributes$outlinks.27","attributes$outlinks.28","attributes$outlinks.29","attributes$outlinks.30","attributes$outlinks.31","attributes$outlinks.32","attributes$outlinks.33","attributes$outlinks.34","attributes$outlinks.35","attributes$outlinks.36","attributes$outlinks.37","attributes$outlinks.38","attributes$outlinks.39","attributes$outlinks.40","attributes$outlinks.41","attributes$outlinks.42","attributes$outlinks.43","attributes$outlinks.44","attributes$outlinks.45","attributes$outlinks.46","attributes$outlinks.47","attributes$outlinks.48","attributes$outlinks.49"
"14",1,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,1,2,2,1,2,2,2,1,2,2,1,2,1,2,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,2,1
"15",1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1
"16",1,2,2,2,2,2,3,1,2,2,1,2,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,1,3,2,2,1,2,2,3,1,2,1,1,1,2,2,2,2,1,1,1,2,1,1
"17",1,3,3,2,2,1,3,1,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1
"18",2,2,2,2,2,1,3,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,3,2,1,1,2,2,1,1
"19",2,2,2,2,3,1,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,1,2,1,3,2,2,2,1,2,2,2,2,1,2,3,2,2
"20",2,2,3,3,2,1,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,3,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2
"21",3,3,3,3,2,1,3,2,2,2,3,3,2,2,2,3,1,2,2,3,2,1,1,2,3,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,3,2,2
"22",3,3,2,2,2,1,3,2,2,2,2,2,2,2,2,3,2,2,1,3,2,2,2,2,2,3,2,3,2,2,3,3,2,2,2,2,2,3,1,2,2,1,3,3,2,3,1,2,2,2
"23",3,3,2,3,2,2,1,2,2,2,2,3,2,3,2,3,2,2,2,2,2,2,2,3,3,2,3,3,2,2,2,2,2,2,3,2,3,2,1,2,2,1,3,2,2,2,1,2,2,2
"24",2,3,3,3,2,2,1,2,2,2,2,3,2,3,3,3,2,2,2,3,2,2,2,3,3,2,2,3,3,3,2,3,3,3,3,2,2,3,2,3,2,3,3,3,2,2,2,2,2,2
"25",3,2,1,2,3,2,3,2,2,2,3,3,2,2,3,2,2,3,2,3,2,2,2,2,2,2,3,2,3,2,2,3,3,3,2,3,3,3,2,3,2,4,2,3,3,2,2,3,2,2
"26",2,3,1,2,3,2,2,2,2,2,3,2,1,2,3,2,3,3,2,3,3,3,2,3,3,2,2,3,3,2,2,3,2,3,3,3,1,1,2,2,2,4,1,1,3,2,2,1,2,2
"27",2,2,2,3,1,2,3,2,2,2,3,2,2,3,3,2,3,2,2,3,3,3,3,3,3,3,2,1,3,3,3,1,1,1,2,3,2,3,2,2,2,4,3,1,3,3,2,1,2,3
"28",3,4,2,3,1,2,4,2,3,3,3,3,2,3,3,2,3,3,2,2,2,3,3,3,2,3,1,1,4,3,3,1,1,1,3,2,2,3,3,3,2,4,2,3,2,3,2,1,3,2
"29",3,3,2,1,2,2,3,2,1,2,3,3,2,1,4,3,3,1,3,4,2,3,3,3,1,1,1,1,4,3,2,3,2,2,3,2,3,4,2,3,2,2,3,3,2,2,3,1,3,2
"30",3,3,4,3,3,3,2,2,1,2,3,3,3,1,4,1,3,3,3,4,2,2,2,1,2,1,2,4,2,3,3,4,3,4,3,3,4,3,3,3,2,2,3,3,3,1,2,1,2,2
"31",1,3,3,2,3,3,2,3,1,3,3,1,3,1,4,3,1,4,1,4,1,2,2,1,2,1,3,4,2,4,3,3,4,4,3,1,3,3,3,3,2,2,3,3,3,1,3,2,2,3
"32",2,3,3,3,3,2,4,2,1,3,3,1,3,1,3,3,1,4,1,4,1,3,3,3,2,2,3,3,4,3,3,3,4,4,3,1,4,2,3,1,3,3,3,4,3,1,3,2,3,3
"33",4,4,3,4,3,2,2,3,2,3,4,2,3,2,4,2,1,3,2,3,1,3,1,4,4,3,3,3,3,3,3,4,4,4,3,1,3,2,2,1,2,4,3,4,1,2,3,2,3,1
"34",4,3,4,3,3,2,2,1,3,3,3,3,3,2,3,4,1,3,2,3,4,1,1,3,2,4,4,4,3,3,1,2,3,3,2,4,2,2,3,3,3,4,3,4,2,3,3,2,3,1
"35",4,3,3,3,3,3,2,3,4,3,3,3,3,2,4,3,2,4,4,3,3,3,1,3,2,3,3,4,4,4,1,4,2,3,4,3,4,3,1,3,3,4,4,4,3,3,3,2,1,3
"36",3,4,4,3,4,3,3,3,4,1,4,4,2,3,4,3,4,3,2,3,4,3,4,3,2,3,2,2,4,2,4,4,4,4,3,3,2,2,4,4,1,2,3,4,3,3,4,3,2,2
"37",4,4,2,4,3,3,5,3,4,3,4,3,3,3,2,3,4,3,2,4,4,4,3,3,2,4,4,2,2,4,3,4,4,4,3,4,3,2,4,4,2,4,3,4,3,4,4,4,2,3
"38",4,3,2,3,2,3,4,3,4,3,3,3,2,3,2,3,4,2,3,4,2,3,4,3,2,4,3,3,3,3,4,2,3,4,3,3,3,2,3,2,4,4,4,4,3,4,4,3,3,3
"39",3,4,2,3,3,3,2,4,3,3,4,4,1,3,4,3,3,4,4,4,2,3,3,3,4,3,2,3,3,2,4,3,3,2,2,2,4,3,3,2,4,2,4,4,3,4,5,3,3,3
"40",2,4,3,3,3,3,3,4,4,3,3,4,4,3,4,2,2,4,2,4,2,2,2,3,3,4,2,5,3,4,2,2,3,2,2,3,4,3,4,2,4,4,2,2,3,3,2,3,2,3
"41",2,4,3,3,4,4,5,3,4,3,4,4,4,3,5,2,4,4,2,3,4,3,2,4,5,4,3,4,4,4,2,3,4,2,2,2,2,3,2,3,4,4,2,2,3,3,4,2,4,3
"42",3,4,4,2,4,4,5,4,5,3,4,4,3,3,4,4,2,4,3,5,4,3,4,5,4,2,3,4,4,4,5,4,4,4,5,3,4,3,2,3,2,5,3,4,3,4,4,2,2,4
"43",3,4,4,2,3,2,3,3,4,4,5,3,3,2,5,3,3,2,4,3,2,3,3,3,2,2,2,4,4,3,4,2,2,4,4,5,4,3,4,4,2,5,5,2,4,2,2,4,3,3
"44",3,4,4,3,4,2,4,4,4,4,5,4,3,4,5,3,2,3,2,3,3,4,3,5,5,2,2,4,2,4,5,5,4,4,4,2,3,4,4,2,2,4,4,2,4,2,3,2,4,3
"45",2,3,3,3,4,3,4,2,4,2,4,4,3,4,5,3,4,3,2,3,4,4,2,4,5,4,3,5,2,4,4,4,4,5,5,4,3,4,2,4,4,5,2,4,4,3,5,3,4,3
"46",3,3,4,4,4,4,2,3,4,2,4,4,4,4,5,4,2,2,2,4,4,5,2,4,5,4,3,3,3,4,4,3,4,5,3,4,3,3,2,4,4,3,4,4,3,4,5,2,4,3
"47",3,5,4,2,3,4,4,4,4,3,4,3,3,2,6,4,4,2,4,4,2,3,4,4,3,2,3,3,3,5,5,5,3,4,3,5,4,3,2,4,4,3,5,4,5,5,5,2,4,4
"48",3,3,4,5,5,3,3,3,4,5,4,2,3,4,5,4,4,2,5,3,4,5,5,4,6,4,3,3,3,4,5,3,3,3,5,5,4,4,2,4,4,3,4,4,4,5,5,5,4,2
"49",4,3,3,4,3,3,5,4,4,4,3,4,4,5,5,4,4,4,4,3,3,5,4,4,3,3,3,6,3,4,5,4,5,3,2,3,3,3,4,2,4,5,3,3,5,5,5,5,3,3
"50",2,4,3,3,4,4,5,3,3,3,5,4,5,5,3,3,2,4,4,5,5,5,4,5,6,3,3,5,4,3,5,3,4,5,3,3,5,5,3,4,5,5,3,3,5,4,6,3,3,3
"51",2,4,2,4,4,3,3,3,3,3,4,3,3,4,5,5,5,4,3,5,4,4,3,4,3,5,4,4,5,5,4,3,4,3,4,4,2,5,5,3,3,4,4,4,3,4,4,4,2,3
"52",3,5,6,5,3,3,6,3,5,4,6,4,4,3,5,5,3,5,4,4,4,6,4,6,4,3,3,6,3,4,5,6,2,4,5,5,2,2,4,3,6,5,4,5,4,3,5,4,3,4
"53",5,5,3,4,5,6,5,5,5,4,5,5,5,3,3,5,3,3,5,3,5,4,4,5,6,5,3,6,5,4,5,5,5,4,4,5,4,5,3,5,6,5,4,4,5,4,6,4,5,4
"54",4,5,3,3,5,3,4,5,3,5,5,5,5,3,6,5,5,3,5,5,3,3,4,5,6,5,3,6,5,5,5,5,4,5,4,4,5,5,5,4,5,5,3,5,4,6,5,3,5,4
"55",4,5,6,5,4,4,5,4,6,3,5,5,4,4,5,3,5,4,6,6,3,4,3,3,6,5,4,5,5,4,6,5,4,4,5,4,6,3,4,4,5,5,5,5,4,4,3,4,6,2
"56",3,5,5,4,4,5,5,4,5,4,4,6,5,3,4,5,5,4,6,4,4,6,3,6,4,3,6,5,3,5,4,4,6,4,3,4,6,3,6,3,4,6,4,5,5,3,6,5,4,5
"57",5,6,5,3,4,3,5,4,6,3,5,4,5,5,6,4,5,3,4,4,6,6,6,5,4,5,5,3,4,3,6,6,3,5,6,5,4,5,6,4,4,5,4,3,5,3,6,3,5,5
"58",3,4,4,6,3,4,4,5,6,4,3,5,5,5,6,5,5,5,6,5,5,5,3,4,4,5,4,6,4,5,6,5,3,5,4,4,6,6,5,6,4,5,4,5,4,5,4,3,3,4
"59",3,4,6,3,5,5,4,4,5,6,3,3,5,5,6,6,6,4,4,5,5,5,4,5,6,5,4,5,5,5,5,4,5,6,4,3,5,3,6,5,5,5,3,5,6,5,4,3,5,3
"60",5,5,5,4,4,3,4,5,5,5,6,4,6,5,5,6,5,5,5,3,5,5,4,6,5,4,3,5,3,5,4,3,4,6,5,5,6,4,4,5,5,6,5,6,2,4,6,6,6,5
"61",3,5,3,6,5,4,4,3,4,5,4,4,5,5,5,5,4,6,3,4,6,4,5,5,3,4,6,3,4,5,6,6,5,6,5,5,3,6,5,4,4,4,6,4,6,3,5,4,5,2
"62",5,5,3,6,3,4,4,3,3,5,5,4,5,3,6,5,5,4,3,4,4,6,5,5,4,4,5,4,4,6,6,3,5,5,3,5,6,3,5,5,4,5,6,4,5,3,6,6,2,5
"63",6,3,4,3,2,3,6,3,6,3,3,3,5,4,6,5,6,6,6,4,4,5,5,5,6,5,3,3,6,4,5,6,4,5,4,6,6,3,5,4,6,6,6,6,4,6,5,6,4,5
"64",4,2,5,4,5,4,6,6,4,2,6,5,5,6,6,4,4,4,5,5,6,5,3,5,6,6,4,6,5,3,4,4,4,6,3,6,6,4,5,4,6,6,5,4,6,6,6,5,3,4
"65",4,6,4,5,5,6,5,4,4,4,5,4,4,4,5,5,6,4,6,5,5,6,3,5,4,6,5,4,3,6,5,3,2,6,3,4,4,5,3,5,4,6,4,6,5,6,5,3,5,5
"66",5,5,6,5,4,4,6,5,5,4,5,6,4,4,6,5,4,4,5,4,4,6,6,6,5,4,6,6,6,3,6,3,6,6,6,4,5,5,4,5,5,6,5,5,6,6,4,4,5,5
"67",6,5,6,5,5,6,4,3,5,5,5,4,5,6,6,6,4,5,6,5,5,4,5,4,4,4,4,6,6,6,4,3,4,6,6,6,4,6,5,5,6,4,6,5,6,5,4,3,4,5
"68",5,5,5,5,6,6,5,3,6,3,6,5,5,5,6,5,5,6,6,4,5,4,5,6,6,6,4,6,6,5,6,5,5,4,6,4,5,4,5,5,5,6,5,5,6,5,5,6,4,5
"69",6,5,3,5,5,5,5,5,6,4,5,5,5,5,5,5,5,6,4,5,6,5,5,5,6,5,5,5,6,5,4,6,6,5,5,4,4,4,6,5,4,5,5,5,6,5,6,5,6,4
"70",6,6,4,5,3,5,6,6,5,6,5,5,6,4,4,6,5,5,5,6,4,3,6,5,5,6,5,5,4,5,5,5,5,5,5,6,4,6,6,5,5,5,5,6,3,6,4,5,5,6
"71",5,4,6,4,3,4,6,6,5,6,6,3,6,6,6,6,4,6,5,6,5,3,5,5,5,3,6,6,4,5,3,6,6,5,6,6,6,5,6,5,4,6,5,6,6,3,5,3,6,5
"72",6,5,5,5,5,5,6,5,6,4,3,4,5,5,5,6,5,4,5,5,6,3,5,6,6,5,5,4,5,5,4,6,5,6,4,5,6,5,5,5,4,6,5,6,4,6,6,4,4,6
"73",5,5,5,5,5,4,6,6,6,4,6,4,6,6,5,4,5,5,5,5,6,6,5,5,6,5,6,5,6,5,4,5,5,5,5,6,6,4,6,5,6,4,5,6,4,6,6,5,5,5
"74",6,5,5,4,5,6,6,6,6,4,5,5,6,3,5,5,5,5,5,5,4,6,6,6,6,6,6,5,6,5,4,6,4,6,6,6,4,5,6,6,6,6,4,4,6,6,6,3,5,6
"75",6,5,6,5,4,6,6,6,6,4,5,6,6,4,6,5,6,4,5,3,6,4,5,6,6,5,5,5,4,5,5,5,5,4,6,5,6,5,6,4,6,6,5,5,6,4,4,6,5,6
"76",6,6,4,6,4,6,6,6,6,5,6,5,6,6,4,3,6,6,1,6,4,4,6,6,6,5,3,6,5,5,6,6,4,4,5,6,6,6,5,6,6,6,5,6,5,5,5,6,6,5
"77",6,5,6,6,6,6,6,5,4,4,5,5,5,5,5,6,5,5,4,5,6,5,5,6,6,6,5,5,5,6,4,5,6,6,3,1,6,6,6,6,5,5,4,6,6,6,6,6,4,4
"78",6,5,6,4,6,6,5,6,4,5,6,6,6,3,6,5,5,5,6,5,5,6,6,6,5,6,5,6,6,5,6,6,5,5,6,1,6,5,1,5,5,6,6,6,6,5,6,6,5,6
"79",6,6,5,5,6,5,6,6,4,5,6,6,5,6,6,5,6,6,2,6,6,5,6,5,5,6,5,5,6,6,6,6,5,6,6,6,6,6,1,6,6,5,6,5,6,6,1,5,6,6
"80",4,6,5,4,6,5,6,6,4,6,6,6,6,5,5,4,4,5,2,6,5,6,4,6,5,6,6,5,5,6,6,6,6,6,6,6,6,6,5,6,5,6,6,5,6,6,6,6,5,1
"81",6,6,6,5,6,6,5,5,5,6,5,4,6,6,6,6,6,5,2,5,6,6,5,6,5,5,6,6,6,6,6,4,5,6,4,6,6,6,5,4,5,4,6,6,5,6,5,5,6,6
"82",5,4,6,6,5,1,5,6,6,6,6,6,6,6,6,6,4,5,2,6,6,6,1,5,5,5,6,6,4,5,6,6,4,6,6,2,6,1,2,5,6,6,3,5,6,6,2,5,5,6
"83",6,6,5,6,5,5,6,1,5,6,5,5,6,6,1,6,6,5,3,6,5,6,2,3,6,6,6,6,6,5,6,6,6,5,5,2,6,1,2,1,6,6,6,6,6,2,2,6,6,6
"84",1,5,6,5,5,5,4,5,1,2,6,5,3,5,3,1,6,6,4,1,6,5,2,2,6,6,6,6,6,6,1,6,6,1,5,3,5,1,2,1,3,6,6,5,1,3,3,6,5,2
"85",1,5,6,6,6,2,5,2,5,5,1,5,3,6,3,6,5,6,3,1,2,5,6,4,6,5,6,1,4,2,2,6,5,3,6,3,6,6,2,2,3,6,5,6,3,3,3,5,3,2
"86",1,5,1,5,2,6,1,5,2,6,6,6,4,6,3,2,3,6,5,2,2,5,6,4,6,5,6,1,5,6,6,6,5,3,6,3,6,6,5,2,3,5,5,6,3,4,3,1,4,2
"87",6,6,6,2,2,3,6,6,2,4,2,1,5,6,4,3,5,6,3,6,3,6,3,3,6,2,2,6,5,3,3,2,6,3,6,3,6,6,4,2,6,6,1,6,4,4,3,6,6,3
"88",5,1,2,3,6,3,6,6,6,5,3,6,5,6,4,6,5,5,6,6,4,2,4,5,6,2,3,3,6,3,3,3,2,4,6,3,2,6,2,5,5,6,5,2,4,4,6,3,4,3
"89",3,1,6,3,2,3,2,5,3,4,5,2,5,3,4,4,5,5,3,3,4,3,4,5,2,2,3,4,6,4,3,3,2,5,1,4,3,3,4,3,3,6,5,4,4,5,4,5,5,4
"90",3,1,3,3,2,5,2,4,3,5,5,3,5,3,4,4,5,2,6,4,4,5,4,5,6,3,4,4,2,2,4,4,6,5,1,6,6,4,4,5,5,2,6,4,5,4,4,4,3,4
"91",3,6,3,4,3,5,2,3,3,5,5,4,4,4,4,6,6,2,4,3,4,3,5,5,4,3,3,5,3,3,5,5,3,5,6,4,3,3,5,5,5,5,2,4,5,6,5,3,5,4
"92",6,6,6,4,4,5,6,5,6,6,4,4,6,5,5,4,5,4,4,4,6,4,6,5,4,5,4,3,4,5,4,5,5,6,3,5,5,4,5,4,6,4,2,5,5,5,5,4,5,3
"93",5,3,5,5,3,6,3,4,5,5,6,5,6,5,3,3,6,3,5,3,6,4,6,5,4,5,4,6,3,6,4,5,5,5,5,5,4,4,5,6,6,4,6,5,5,6,5,4,4,4
"94",4,3,5,5,6,5,6,5,5,6,5,5,6,6,4,4,6,6,6,6,4,4,6,5,3,5,6,3,5,4,3,5,5,4,5,4,5,5,5,5,5,4,5,5,4,4,5,5,5,3
"95",6,4,4,5,5,5,5,5,3,6,4,3,6,5,4,6,6,6,3,5,6,5,5,6,5,5,4,6,5,6,6,6,6,4,6,5,3,5,6,6,5,5,5,6,6,6,6,3,4,5
"96",4,4,6,6,5,4,4,4,5,6,4,6,6,5,6,6,6,6,5,5,6,5,4,5,3,6,6,5,6,5,5,5,5,6,4,5,3,6,4,6,6,5,4,5,5,6,5,6,5,6
"97",6,5,6,6,5,5,4,3,6,5,6,5,6,5,6,6,4,6,6,5,6,5,5,6,5,6,5,6,6,5,5,6,6,5,4,5,4,4,5,6,6,6,5,4,5,4,6,6,6,6
"98",6,6,5,6,6,5,5,3,6,6,5,6,6,6,6,6,5,6,5,6,6,5,5,6,5,6,6,5,4,6,4,4,5,6,5,6,5,5,6,6,5,4,6,5,5,4,6,6,5,6
"99",5,4,5,6,6,3,5,4,6,5,6,6,6,6,6,4,6,3,5,6,6,6,6,4,6,5,6,6,6,4,6,6,6,5,5,6,6,6,5,6,6,6,4,6,5,6,6,5,5,4
"100",6,6,4,4,6,6,6,6,5,4,6,5,6,5,6,6,6,5,4,5,2,6,6,5,4,5,5,6,6,4,6,6,6,5,6,5,6,5,5,4,6,6,6,6,5,6,4,5,3,5
