"","attributes$outlinks","attributes$outlinks.1","attributes$outlinks.2","attributes$outlinks.3","attributes$outlinks.4","attributes$outlinks.5","attributes$outlinks.6","attributes$outlinks.7","attributes$outlinks.8","attributes$outlinks.9","attributes$outlinks.10","attributes$outlinks.11","attributes$outlinks.12","attributes$outlinks.13","attributes$outlinks.14","attributes$outlinks.15","attributes$outlinks.16","attributes$outlinks.17","attributes$outlinks.18","attributes$outlinks.19","attributes$outlinks.20","attributes$outlinks.21","attributes$outlinks.22","attributes$outlinks.23","attributes$outlinks.24","attributes$outlinks.25","attributes$outlinks.26","attributes$outlinks.27","attributes$outlinks.28","attributes$outlinks.29","attributes$outlinks.30","attributes$outlinks.31","attributes$outlinks.32","attributes$outlinks.33","attributes$outlinks.34","attributes$outlinks.35","attributes$outlinks.36","attributes$outlinks.37","attributes$outlinks.38","attributes$outlinks.39","attributes$outlinks.40","attributes$outlinks.41","attributes$outlinks.42","attributes$outlinks.43","attributes$outlinks.44","attributes$outlinks.45","attributes$outlinks.46","attributes$outlinks.47","attributes$outlinks.48","attributes$outlinks.49"
"14",3,2,2,1,1,1,2,1,2,1,2,2,1,2,2,1,2,2,1,1,2,3,3,2,3,3,2,2,1,2,4,2,4,1,1,4,3,2,2,2,1,2,3,2,2,3,1,2,3,2
"15",3,2,1,1,2,1,2,1,2,1,2,1,1,3,2,3,2,3,1,2,3,3,3,3,2,2,4,4,2,4,3,2,4,2,1,1,3,1,3,2,1,2,3,2,3,3,2,2,3,2
"16",1,3,2,2,2,1,2,2,3,1,2,1,3,3,2,3,1,3,3,1,3,2,4,3,2,3,3,2,2,2,2,2,2,3,1,1,2,1,2,2,1,3,1,2,2,1,3,2,1,2
"17",4,2,2,1,2,2,3,2,3,1,3,2,3,4,3,1,1,2,3,3,3,1,3,2,2,3,3,2,2,2,4,2,2,3,1,1,2,2,3,2,1,3,1,3,3,1,3,2,1,3
"18",2,2,3,1,2,2,2,2,2,1,2,2,2,3,2,1,2,2,3,3,4,1,3,2,3,2,3,2,3,2,3,3,2,2,1,1,3,2,2,2,1,3,1,2,2,1,3,2,2,3
"19",2,2,2,1,3,1,3,3,3,1,4,4,2,3,3,1,3,2,3,2,1,1,3,4,3,3,3,3,3,3,2,3,3,2,3,3,2,2,2,2,1,1,2,2,2,2,3,3,1,3
"20",3,1,3,1,3,1,2,3,5,2,4,3,2,5,3,2,4,3,5,1,3,2,1,2,2,1,3,3,2,3,2,2,1,1,2,4,2,2,2,2,1,1,2,2,4,3,2,2,1,2
"21",3,1,4,1,3,4,3,2,3,3,4,3,2,3,2,2,4,1,1,1,2,2,2,2,2,3,4,1,2,3,3,3,2,1,2,3,2,2,2,4,2,1,3,1,3,2,3,1,2,2
"22",2,2,4,2,3,3,3,3,3,3,1,3,1,4,2,2,4,1,1,2,2,2,3,2,3,5,3,1,2,3,3,2,5,5,2,7,3,4,3,4,2,3,4,1,1,3,4,3,2,2
"23",5,3,1,2,1,2,1,3,4,4,1,4,2,3,4,2,3,1,3,2,2,2,3,2,4,3,2,2,2,1,3,4,2,3,3,4,3,3,2,4,4,3,4,2,5,2,2,3,2,4
"24",2,4,1,3,1,2,1,3,3,4,2,2,2,2,3,3,4,2,4,2,3,2,2,4,2,2,3,3,4,1,1,1,4,2,3,2,4,2,2,2,3,4,2,3,2,3,3,2,3,3
"25",3,4,1,3,3,2,2,2,3,3,3,3,3,3,3,3,4,3,2,2,6,3,2,5,1,3,1,4,5,3,4,3,3,2,1,3,2,3,3,3,2,4,3,3,4,3,4,4,3,3
"26",3,3,1,3,2,2,4,3,3,3,3,3,3,4,1,3,5,5,4,2,3,3,4,2,1,4,1,2,3,3,4,4,4,5,1,3,2,3,5,1,3,4,3,3,3,4,1,2,4,5
"27",3,3,2,3,2,3,4,3,2,2,4,6,3,3,1,2,4,5,5,3,3,2,5,4,4,6,5,5,1,2,4,2,4,1,3,3,4,1,6,1,3,3,4,4,5,1,2,2,2,1
"28",3,4,3,4,4,3,3,3,4,3,4,4,5,4,1,4,2,3,2,4,4,5,4,1,2,3,3,4,6,4,5,3,5,4,3,4,4,1,5,2,2,3,2,4,6,2,3,4,2,2
"29",4,3,4,3,4,4,6,1,4,4,4,2,3,6,4,4,3,2,5,3,3,3,5,1,4,3,3,3,2,5,4,4,3,2,2,3,4,3,2,3,2,4,4,5,2,3,2,5,3,3
"30",3,4,3,4,4,2,7,4,3,2,3,3,3,2,4,3,5,2,2,4,2,4,5,4,4,4,4,3,4,3,3,3,3,4,2,4,4,4,4,3,4,3,2,2,2,4,4,5,3,3
"31",3,5,2,2,6,2,3,3,4,3,5,3,3,4,3,3,3,4,3,4,4,2,3,3,3,4,5,7,5,3,5,3,5,5,3,6,3,5,2,3,2,2,2,2,4,4,4,3,3,3
"32",5,2,2,3,3,3,5,3,4,4,7,4,5,4,3,5,3,3,4,3,3,2,5,2,5,4,5,5,4,7,4,4,5,4,2,5,3,5,4,4,4,5,4,2,3,2,4,5,6,3
"33",5,2,4,3,4,2,5,4,6,4,5,3,5,6,2,4,4,5,4,5,4,3,6,4,3,5,3,3,6,2,4,6,2,3,3,2,4,2,4,4,4,4,4,3,3,3,2,5,4,2
"34",2,4,4,4,2,4,5,3,6,2,3,5,6,3,5,2,5,4,3,4,6,5,4,4,5,4,3,5,5,5,6,3,5,4,5,5,3,4,4,5,5,4,4,3,5,5,2,2,4,2
"35",5,6,2,3,3,4,4,3,6,3,2,5,4,2,3,7,6,3,3,4,5,4,4,5,5,2,3,5,5,2,6,3,4,5,4,5,6,5,5,3,4,4,3,4,5,2,4,5,4,7
"36",3,5,3,4,6,3,5,6,6,3,4,3,5,5,3,3,5,3,3,3,3,6,5,5,2,6,2,3,2,3,4,4,2,5,3,7,4,3,5,6,4,6,2,6,4,5,3,5,5,6
"37",2,2,3,3,4,4,4,5,5,3,3,2,4,5,5,3,6,4,3,4,5,5,5,3,6,4,4,4,5,3,6,5,4,4,4,3,4,6,5,5,5,5,2,3,2,4,3,3,2,2
"38",4,2,4,4,7,4,3,7,7,6,5,6,4,3,6,3,5,2,6,5,6,4,4,4,5,3,4,3,3,3,5,6,3,4,6,4,5,2,5,7,5,3,3,5,3,3,3,7,4,2
"39",4,3,5,5,5,4,4,4,2,5,4,5,4,6,6,6,5,7,5,3,3,5,6,5,6,5,4,4,6,4,8,5,4,6,4,6,6,3,4,4,2,2,4,6,5,4,4,4,4,4
"40",4,7,5,4,4,5,5,4,3,5,5,3,4,4,5,3,3,7,6,5,3,5,4,3,8,6,2,6,5,5,5,4,5,4,5,6,6,4,6,7,6,4,6,4,6,4,6,3,5,4
"41",4,3,4,3,4,5,6,4,5,4,5,5,5,3,4,3,3,5,6,4,5,4,3,5,7,4,7,4,4,6,6,5,6,5,4,3,4,4,5,8,6,3,4,7,6,3,4,7,4,6
"42",5,4,4,4,5,5,6,5,6,6,4,6,4,4,6,3,4,6,6,5,4,6,4,5,5,5,6,5,7,7,4,6,5,7,4,6,6,4,6,5,6,4,5,4,3,6,6,4,4,7
"43",4,6,4,3,5,2,5,3,5,4,4,4,6,6,7,4,3,3,3,6,4,4,3,4,6,5,7,6,3,5,8,7,3,3,4,5,4,6,3,5,5,5,4,4,5,4,5,5,4,6
"44",4,5,4,5,7,5,4,6,6,6,5,7,8,4,6,4,6,6,4,6,3,6,4,5,6,6,3,5,5,4,7,1,5,5,5,3,6,3,4,6,4,7,7,5,7,2,6,7,4,4
"45",4,6,3,3,4,6,5,4,5,6,4,4,4,3,8,6,1,5,4,4,6,4,4,6,5,8,6,5,6,5,7,4,3,3,5,3,6,5,5,3,5,5,6,5,8,3,3,5,6,4
"46",5,6,6,5,6,5,5,8,5,3,6,4,5,4,4,4,4,7,5,7,5,8,5,6,8,6,6,1,3,8,6,4,7,4,6,6,7,3,6,1,6,4,6,6,3,4,6,5,4,8
"47",5,5,4,6,6,5,8,3,4,6,4,7,5,5,7,5,5,4,4,6,7,5,5,4,7,4,4,7,5,7,8,2,6,4,7,4,6,5,8,1,6,6,7,7,5,4,4,6,5,8
"48",4,7,6,4,6,3,6,6,4,6,5,6,7,7,7,7,5,4,4,4,5,5,4,5,7,6,6,6,7,7,6,2,3,6,7,7,8,6,7,1,6,7,7,5,4,5,2,1,5,6
"49",5,6,5,4,4,7,5,4,5,6,7,3,6,3,8,7,7,1,7,8,4,5,7,8,6,4,8,5,8,1,6,7,6,3,3,6,1,8,7,6,6,5,5,6,4,5,5,1,6,6
"50",4,7,6,6,7,8,3,5,6,4,4,5,6,8,5,8,6,1,6,5,7,4,4,8,8,6,5,7,3,1,4,5,5,6,4,7,5,7,6,2,4,4,5,1,7,5,6,5,6,1
"51",3,1,6,5,6,6,5,5,5,8,6,6,4,4,6,4,6,1,7,4,5,5,4,4,5,6,4,2,6,7,6,3,8,4,7,8,6,7,6,6,8,6,7,5,5,3,7,2,7,6
"52",4,6,1,1,7,4,7,6,4,5,7,4,4,8,8,5,7,4,6,5,4,7,7,6,7,7,4,2,6,7,5,2,2,8,5,4,7,5,7,2,6,4,7,7,1,6,5,7,7,8
"53",4,8,1,4,7,7,3,4,6,4,5,4,3,5,8,8,3,2,6,7,5,7,6,5,5,5,2,7,7,6,4,6,6,6,8,6,6,6,1,2,7,8,5,7,4,1,5,2,1,7
"54",6,3,1,2,5,5,8,1,1,5,3,3,3,6,1,3,3,6,3,3,6,7,3,7,8,5,4,5,4,8,8,4,7,5,8,7,5,7,8,2,7,5,7,6,4,7,2,7,5,2
"55",1,5,6,4,7,8,8,1,1,4,6,5,6,6,6,6,6,4,6,5,4,1,3,3,6,4,5,5,7,4,7,2,5,6,5,6,8,7,7,7,8,6,1,7,4,4,5,5,5,6
"56",4,3,7,4,8,5,6,4,6,5,5,5,4,3,6,6,2,2,4,6,7,7,4,6,6,7,5,6,7,6,5,5,7,4,6,8,6,6,6,7,2,5,1,7,6,7,5,7,7,6
"57",5,6,4,3,3,8,7,6,7,5,7,7,7,2,6,5,6,3,7,4,6,7,5,8,1,6,7,6,8,4,7,2,7,7,1,8,8,8,8,5,3,6,6,3,6,8,6,5,8,3
"58",7,5,8,6,6,2,5,4,8,1,8,4,4,2,7,8,3,2,1,6,2,5,5,7,8,2,7,3,2,5,8,8,5,1,7,7,2,7,2,2,7,7,7,2,8,8,6,7,7,3
"59",7,5,5,8,7,6,7,4,6,1,8,6,2,7,6,4,5,2,1,7,3,8,6,7,2,8,8,6,6,4,6,3,4,5,2,8,7,4,7,3,7,2,6,7,7,4,8,7,5,2
"60",7,3,8,7,6,8,5,8,7,8,7,3,6,6,2,2,7,4,2,5,3,5,5,5,2,6,4,7,7,6,7,3,6,6,7,1,7,7,3,3,4,6,7,6,5,5,6,6,2,2
"61",6,4,8,8,5,4,7,6,6,8,2,6,3,7,7,4,6,4,7,6,5,7,6,4,8,7,5,7,3,7,8,5,4,8,4,5,7,8,3,5,4,6,2,6,7,6,5,3,5,7
"62",4,2,8,5,8,3,7,7,6,7,8,6,7,6,6,3,4,2,6,3,3,2,1,8,6,6,7,5,2,8,7,6,5,8,7,7,8,8,6,4,7,7,3,6,7,5,8,6,8,6
"63",5,4,8,6,6,7,6,7,8,6,3,1,2,6,8,7,3,2,5,3,3,8,5,8,3,5,8,3,8,8,8,6,6,5,7,8,2,6,8,4,3,6,8,6,8,5,5,7,7,7
"64",5,5,8,5,3,3,6,7,7,8,8,5,6,6,4,4,3,3,8,8,6,8,7,8,7,5,2,6,7,4,5,7,3,5,7,7,2,8,8,5,6,7,4,3,2,8,7,8,6,7
"65",7,5,7,8,7,8,7,6,6,7,7,4,6,7,6,4,5,3,7,8,6,8,7,7,7,2,4,8,8,8,7,7,7,6,2,5,7,8,7,8,8,8,8,5,2,6,5,5,5,7
"66",5,8,3,5,5,7,3,6,7,8,7,6,6,7,7,7,7,2,8,7,7,5,8,3,7,6,6,3,2,5,7,5,6,7,2,8,5,8,8,8,3,6,8,5,8,6,7,6,6,4
"67",6,8,3,2,3,8,4,6,8,8,6,6,7,5,4,3,5,6,7,5,4,3,5,2,6,3,8,5,6,4,7,4,3,7,5,8,6,2,2,5,8,8,8,7,3,8,6,7,6,6
"68",7,6,8,5,2,3,8,7,8,7,7,2,6,7,5,8,5,8,6,8,4,8,6,3,8,7,7,5,4,5,5,5,7,8,4,5,3,5,8,7,8,3,4,4,8,7,3,5,7,2
"69",6,4,7,5,5,6,4,7,6,8,3,6,4,8,8,7,8,4,7,7,8,5,7,6,5,5,6,8,5,5,5,7,5,6,8,7,8,5,8,7,5,7,5,8,3,6,4,6,6,3
"70",8,5,6,8,7,7,6,4,7,8,4,7,7,3,7,5,8,4,7,8,4,8,6,8,6,7,8,6,6,4,3,5,4,4,7,8,3,7,5,4,6,6,8,3,3,3,5,6,4,4
"71",4,4,3,7,8,4,7,3,8,4,8,8,8,4,5,4,6,7,5,5,3,5,7,6,4,3,8,7,3,8,8,8,7,4,6,8,4,7,4,8,4,8,8,6,7,8,4,5,5,6
"72",8,8,4,5,6,4,7,7,7,8,5,8,4,5,6,4,4,8,8,7,5,8,7,4,6,8,6,5,4,8,4,6,8,8,4,8,7,7,4,8,6,3,6,5,4,8,4,7,4,6
"73",8,6,3,6,6,5,8,8,6,8,6,8,8,7,5,5,5,5,8,8,8,4,8,4,4,7,7,7,2,7,7,6,7,8,7,3,8,6,5,6,8,4,8,3,6,8,5,7,4,6
"74",6,8,8,8,6,7,5,7,4,7,8,4,6,8,5,8,3,8,7,7,5,6,4,7,7,7,5,7,8,8,3,4,5,6,5,6,5,7,4,7,5,7,5,7,8,6,8,5,5,8
"75",4,8,6,5,8,6,7,7,7,6,6,6,8,8,7,8,7,6,7,8,7,7,8,5,8,5,3,7,3,3,7,7,5,7,3,6,4,8,6,7,3,3,4,8,7,8,6,7,8,8
"76",4,7,6,8,8,8,8,6,8,7,6,7,8,4,5,6,8,8,8,4,6,8,3,8,7,5,4,7,4,4,6,7,4,6,8,7,6,8,7,6,7,7,6,5,5,6,6,7,8,7
"77",5,6,4,7,6,6,7,7,5,8,8,5,7,7,8,8,6,8,4,8,7,6,4,6,8,8,7,8,8,7,8,8,8,6,7,5,5,7,7,8,8,8,7,5,6,6,5,7,5,8
"78",8,6,6,7,7,5,8,4,8,7,5,6,8,7,7,4,5,6,5,7,5,8,8,6,8,3,6,8,4,6,8,5,5,8,7,5,3,6,7,4,4,8,7,5,4,8,5,8,8,8
"79",6,8,7,8,6,5,5,7,6,4,8,8,6,4,6,7,4,6,6,8,5,6,8,5,5,4,8,8,6,7,7,4,8,8,7,8,5,7,8,6,7,6,7,7,8,4,8,6,8,8
"80",6,5,7,7,5,8,7,6,4,8,7,8,6,4,6,7,8,6,6,6,4,7,7,7,8,7,5,6,5,5,8,8,4,8,8,6,7,6,7,8,4,7,7,3,7,6,7,4,8,7
"81",8,8,6,7,6,8,6,6,4,1,5,8,8,4,5,8,6,8,7,6,8,8,6,5,6,6,6,5,7,8,4,7,7,7,8,6,4,8,6,5,8,8,7,8,5,3,8,7,8,3
"82",6,6,7,8,5,7,4,7,4,3,6,7,7,4,7,4,5,6,7,4,8,7,7,8,8,4,8,7,8,6,8,6,7,8,6,8,8,5,8,8,8,7,7,8,8,7,7,7,8,8
"83",7,6,6,8,8,7,5,8,5,3,8,8,8,6,7,4,7,7,8,7,6,7,5,7,3,5,7,8,8,8,3,6,6,3,6,7,4,5,7,1,7,6,8,7,7,8,6,7,7,7
"84",6,8,8,1,7,7,7,8,8,3,6,6,6,8,7,5,5,8,6,7,5,6,6,6,8,6,5,8,3,8,7,7,6,3,5,7,4,7,5,1,6,7,7,6,8,7,1,6,7,7
"85",7,8,8,3,5,8,7,4,6,3,5,6,8,5,7,8,8,7,1,6,6,7,8,8,8,6,8,5,8,8,7,7,8,3,8,6,6,6,8,1,8,8,7,7,8,7,1,6,5,8
"86",7,8,8,2,7,2,6,4,8,7,7,6,8,8,8,8,7,8,2,2,8,8,8,8,8,7,4,6,8,7,7,8,5,4,7,8,5,8,4,6,1,7,8,6,8,8,2,5,8,1
"87",8,6,2,3,1,4,8,7,3,4,4,8,4,8,7,2,8,3,4,2,6,8,4,7,7,8,5,7,8,8,7,8,8,6,5,8,6,2,8,2,7,6,4,7,8,8,3,7,2,1
"88",7,1,5,6,2,4,5,8,8,5,8,1,7,7,8,7,5,4,3,2,8,8,3,8,7,8,7,5,4,5,6,6,8,5,5,7,6,2,6,3,3,7,6,8,8,1,8,6,4,7
"89",8,2,5,4,2,5,8,6,7,6,7,3,5,5,1,3,2,4,4,3,8,2,3,6,7,7,7,3,4,6,8,2,8,5,5,8,8,3,5,2,3,8,6,8,5,2,3,8,2,7
"90",5,3,5,6,3,8,8,7,8,5,4,8,6,6,2,2,3,7,4,5,7,4,8,7,1,3,8,6,4,5,8,2,3,7,5,2,8,2,8,8,4,1,7,7,7,3,4,7,3,3
"91",8,5,5,7,4,8,2,6,8,7,6,5,8,7,2,4,3,6,5,6,8,2,5,7,7,2,3,5,8,2,2,3,2,8,6,4,7,4,6,8,3,3,6,5,7,3,4,2,4,3
"92",4,7,3,4,5,7,3,7,2,7,6,8,6,2,8,2,4,7,3,4,8,6,5,4,4,4,7,6,6,4,4,5,6,7,7,5,7,4,8,7,6,3,6,5,8,4,6,2,4,5
"93",5,4,6,6,5,6,3,7,5,7,6,6,8,4,8,4,6,7,6,8,3,4,8,3,6,5,1,7,3,2,4,6,5,8,5,4,3,6,8,7,5,5,5,2,6,5,4,3,8,8
"94",4,7,7,7,4,7,6,8,4,8,7,8,8,6,5,7,8,5,8,8,3,7,8,8,6,4,6,7,8,3,5,7,7,6,6,7,3,5,6,5,8,5,7,3,3,6,6,5,6,7
"95",6,6,8,6,5,4,5,8,6,8,8,7,8,8,7,3,6,2,8,6,4,8,8,7,7,8,8,6,5,3,7,6,6,7,7,6,6,7,6,8,8,6,6,5,8,4,8,8,7,8
"96",4,5,6,4,7,7,8,8,8,6,6,7,7,7,7,7,8,5,8,7,7,5,8,8,6,6,8,6,6,7,8,6,6,7,7,7,6,8,5,5,8,7,3,5,8,7,7,6,8,4
"97",7,7,6,8,5,8,4,6,5,8,6,8,7,7,8,4,5,4,8,8,8,8,8,8,3,6,7,5,8,8,8,6,8,8,8,6,8,7,8,7,6,7,8,8,6,7,7,7,6,6
"98",6,6,8,5,5,6,7,7,7,6,8,8,8,8,6,8,8,8,8,6,6,8,6,5,8,8,7,7,6,3,4,5,6,6,7,5,8,6,7,6,8,8,7,4,8,8,7,4,7,8
"99",6,7,4,8,7,8,8,5,7,7,8,8,8,8,7,8,8,6,8,8,8,6,7,8,8,8,8,8,7,6,6,7,8,8,3,5,7,5,5,8,8,7,7,8,6,8,8,5,8,6
"100",8,7,8,8,8,3,7,5,2,6,8,8,8,7,5,5,7,8,8,8,8,7,8,8,7,7,8,8,3,8,5,8,8,8,8,8,8,7,3,7,7,7,8,5,7,7,8,7,8,8
