"","attributes$outlinks","attributes$outlinks.1","attributes$outlinks.2","attributes$outlinks.3","attributes$outlinks.4","attributes$outlinks.5","attributes$outlinks.6","attributes$outlinks.7","attributes$outlinks.8","attributes$outlinks.9","attributes$outlinks.10","attributes$outlinks.11","attributes$outlinks.12","attributes$outlinks.13","attributes$outlinks.14","attributes$outlinks.15","attributes$outlinks.16","attributes$outlinks.17","attributes$outlinks.18","attributes$outlinks.19","attributes$outlinks.20","attributes$outlinks.21","attributes$outlinks.22","attributes$outlinks.23","attributes$outlinks.24","attributes$outlinks.25","attributes$outlinks.26","attributes$outlinks.27","attributes$outlinks.28","attributes$outlinks.29","attributes$outlinks.30","attributes$outlinks.31","attributes$outlinks.32","attributes$outlinks.33","attributes$outlinks.34","attributes$outlinks.35","attributes$outlinks.36","attributes$outlinks.37","attributes$outlinks.38","attributes$outlinks.39","attributes$outlinks.40","attributes$outlinks.41","attributes$outlinks.42","attributes$outlinks.43","attributes$outlinks.44","attributes$outlinks.45","attributes$outlinks.46","attributes$outlinks.47","attributes$outlinks.48","attributes$outlinks.49"
"12",4,1,3,4,1,2,3,5,3,4,2,3,1,5,4,3,2,4,3,2,2,3,2,3,3,5,2,1,3,1,3,2,1,3,3,3,2,1,2,6,3,2,3,2,2,4,2,3,3,3
"13",3,2,2,6,3,6,3,2,2,2,4,2,2,3,3,3,3,3,4,4,2,2,2,3,3,6,3,1,4,2,3,2,2,1,5,4,2,2,3,4,5,5,3,1,1,5,2,3,5,2
"14",2,3,2,3,2,3,4,5,2,2,3,2,3,3,3,3,1,2,1,3,3,5,1,3,2,3,2,3,2,3,3,6,4,2,4,4,1,2,1,6,4,3,2,3,2,4,1,4,3,3
"15",1,2,3,4,4,2,4,4,3,1,2,3,2,2,1,3,1,4,2,5,5,3,4,1,2,1,1,3,2,3,1,2,3,2,4,3,2,2,3,5,3,3,4,5,3,2,3,3,4,2
"16",2,1,1,4,2,1,4,2,5,2,2,2,3,1,3,3,1,5,4,3,7,3,2,1,2,3,1,3,5,2,2,3,3,3,2,2,3,2,2,4,3,3,3,2,4,1,6,6,1,2
"17",4,3,3,3,2,1,3,5,2,2,4,4,3,1,2,5,2,3,2,5,5,2,2,2,2,3,3,4,4,3,1,2,2,2,2,2,2,3,2,3,2,1,2,2,2,6,5,4,3,4
"18",6,4,2,4,5,2,5,2,3,2,3,5,2,5,2,3,3,1,1,3,4,4,2,4,4,2,3,4,4,2,2,5,3,5,3,6,6,2,3,4,6,2,3,4,4,3,3,3,1,5
"19",4,3,4,2,3,2,2,3,2,2,3,2,5,2,4,5,3,3,3,6,4,5,3,3,3,4,1,4,3,1,3,4,2,3,4,3,3,2,4,8,4,4,3,2,3,1,1,1,3,4
"20",5,3,3,4,3,2,4,2,4,3,5,3,4,3,1,2,3,2,2,5,3,2,2,3,3,3,3,1,4,2,5,5,3,3,7,2,3,3,3,7,4,4,2,4,7,3,3,4,3,3
"21",6,2,5,3,1,2,3,3,1,5,4,6,4,2,4,2,2,2,3,5,2,3,4,1,2,7,5,2,1,4,3,5,3,2,2,2,2,2,3,4,3,4,1,4,4,5,4,7,3,4
"22",5,5,3,4,7,1,5,4,3,1,3,2,2,4,3,3,4,5,3,7,1,3,4,2,5,3,2,5,4,2,4,2,6,3,4,3,3,4,4,3,6,3,2,5,5,2,3,7,3,3
"23",4,2,1,2,3,3,8,4,2,2,2,1,2,3,7,2,4,2,2,3,3,3,9,3,9,1,7,4,4,4,4,2,2,4,3,3,5,2,8,2,4,3,5,3,1,2,5,2,5,2
"24",5,2,2,7,2,2,2,3,3,2,4,2,6,5,3,3,2,3,4,2,5,2,8,7,4,6,6,2,4,3,4,3,5,6,4,3,1,4,4,3,2,5,5,4,3,4,2,9,2,4
"25",2,5,2,5,1,4,4,2,5,2,2,3,3,4,2,5,2,2,1,7,4,2,2,2,6,3,1,3,4,1,2,4,2,2,4,2,3,3,8,3,3,3,6,1,2,3,2,3,9,2
"26",4,5,5,4,2,5,4,4,5,2,4,3,4,2,4,3,2,7,4,2,4,2,3,4,4,3,3,2,5,3,2,3,3,4,4,4,4,2,3,2,6,3,4,3,3,5,5,3,3,4
"27",3,5,3,4,3,3,5,4,5,3,5,5,5,1,3,4,3,5,4,8,4,4,3,3,5,1,5,5,4,2,5,2,2,1,4,2,5,2,4,3,4,3,4,3,2,5,2,3,2,1
"28",4,4,4,4,3,3,6,2,5,3,6,1,3,4,6,2,3,4,5,3,5,7,4,5,5,4,3,4,4,2,2,4,2,5,2,4,4,3,5,7,3,2,2,6,3,6,2,5,6,4
"29",6,4,1,3,2,3,7,3,2,2,5,3,6,6,4,5,5,4,4,7,3,4,3,2,2,3,1,5,1,4,2,2,2,2,5,4,3,4,5,5,4,3,1,3,4,6,4,2,7,4
"30",3,3,4,3,3,5,5,4,6,3,3,5,5,3,2,4,7,3,1,2,4,6,3,3,2,3,2,2,4,3,4,2,3,3,3,3,5,5,6,5,1,4,4,4,4,3,4,2,6,3
"31",4,3,2,2,5,3,2,5,6,3,1,2,3,2,3,3,4,1,4,2,4,8,4,4,3,2,4,5,6,5,2,3,5,5,2,2,5,6,5,5,4,1,2,3,1,5,5,5,4,3
"32",4,7,4,1,5,3,1,3,4,7,3,4,5,3,3,1,1,1,1,3,4,7,6,1,5,4,7,2,5,5,3,4,1,4,1,3,4,8,4,2,7,3,3,5,5,5,3,2,5,4
"33",2,9,4,2,5,4,4,5,3,6,2,5,5,3,5,4,2,3,3,5,3,11,6,5,3,5,4,5,4,3,3,2,1,3,2,5,3,8,6,5,3,5,4,5,6,6,3,4,2,4
"34",7,6,4,3,2,6,3,4,6,4,3,3,4,4,4,3,5,3,1,3,6,9,2,9,5,4,7,3,6,5,3,5,4,5,4,3,3,1,6,3,4,4,2,3,2,5,4,6,4,5
"35",4,4,3,5,1,3,3,4,5,7,3,2,3,4,3,3,5,4,4,3,5,2,4,3,6,6,3,3,5,5,4,2,3,5,6,5,3,5,6,5,6,6,4,1,3,2,4,5,3,7
"36",5,2,1,4,2,6,3,5,3,4,5,6,3,4,6,2,3,2,6,6,6,7,4,7,5,8,4,6,5,6,3,3,5,3,4,4,5,4,4,5,7,5,7,4,4,5,5,1,5,4
"37",3,5,5,3,2,3,2,3,5,4,6,4,3,2,6,2,8,5,5,3,2,4,1,6,2,3,2,5,6,5,4,3,3,5,3,5,4,4,2,7,5,3,4,6,8,2,7,3,4,4
"38",5,4,4,5,5,4,2,5,3,4,8,3,5,4,2,4,1,3,6,4,2,5,2,3,3,6,2,3,3,3,2,4,3,4,3,4,4,2,4,5,5,3,3,3,5,5,2,4,7,5
"39",3,3,2,2,4,1,6,1,3,5,7,6,5,4,2,3,3,1,4,5,3,2,5,3,3,4,3,6,4,6,2,2,6,2,5,4,2,4,4,6,6,3,3,4,2,6,5,3,2,2
"40",2,5,6,1,3,3,3,2,6,4,4,6,6,5,1,3,1,1,4,4,2,4,2,5,3,4,5,3,5,3,3,2,2,7,3,3,6,3,2,5,5,3,3,7,2,4,3,2,1,1
"41",1,5,4,3,4,3,1,4,4,3,3,1,2,9,2,2,6,3,3,4,3,4,3,4,5,5,5,2,4,1,4,5,3,4,5,5,3,6,2,1,4,2,5,1,2,6,3,2,8,2
"42",2,2,6,3,5,3,2,3,6,1,3,1,5,5,2,1,6,7,4,4,2,5,5,5,3,2,3,3,5,4,4,3,4,3,3,2,3,5,1,2,5,1,4,4,4,2,1,4,5,1
"43",2,1,1,3,3,3,6,4,3,4,5,2,6,3,2,6,5,2,8,2,3,5,2,7,3,2,5,2,3,2,1,3,5,3,3,2,6,2,3,3,2,2,4,5,5,3,2,1,3,1
"44",4,2,1,4,6,3,4,3,3,5,6,6,3,1,3,3,5,6,2,2,4,6,2,3,6,4,3,3,4,1,2,4,4,2,6,3,3,6,3,4,3,4,3,3,1,3,4,2,6,3
"45",3,4,1,5,5,1,3,3,5,2,4,2,5,5,3,3,2,4,4,6,3,2,3,2,7,4,3,3,4,4,1,6,4,6,6,3,2,7,2,5,5,6,5,1,2,3,2,5,1,2
"46",6,4,2,2,2,2,6,5,2,3,1,4,2,4,5,4,3,1,3,4,3,3,2,3,3,5,7,3,3,2,2,4,1,3,4,5,2,4,4,5,9,3,3,3,3,5,4,3,2,3
"47",4,3,2,3,2,5,3,4,4,2,1,3,3,4,4,4,1,1,3,3,3,1,4,2,2,5,4,3,5,3,2,5,2,5,3,5,3,4,4,4,1,3,3,5,2,1,3,5,3,5
"48",2,7,3,4,4,4,3,4,2,3,1,5,5,1,2,5,6,9,3,3,3,2,3,4,3,7,4,5,7,3,5,3,3,4,2,3,6,5,5,6,3,2,5,7,3,2,3,4,4,3
"49",6,3,4,4,2,5,5,2,1,3,3,3,4,4,6,4,2,1,6,3,2,2,3,3,4,3,3,7,4,2,3,7,3,5,6,4,3,3,6,4,3,4,4,1,3,3,4,7,6,5
"50",2,4,7,6,3,3,3,3,3,2,2,4,2,2,2,5,2,5,5,6,1,4,5,7,4,2,2,4,5,3,7,4,1,4,3,5,2,5,3,6,2,2,5,1,3,5,9,4,3,5
"51",3,3,3,4,3,4,4,7,4,6,5,3,3,3,4,3,4,3,2,4,3,7,4,4,7,4,8,5,4,2,4,4,3,6,7,3,4,6,3,2,2,3,3,1,3,5,5,5,4,6
"52",3,4,6,4,2,7,5,5,3,3,4,4,2,3,3,3,6,2,4,3,4,3,4,4,5,5,4,6,4,5,3,5,3,3,3,7,2,3,3,5,3,5,4,1,4,6,4,4,5,2
"53",4,5,4,5,3,3,8,6,3,4,4,8,3,3,6,4,4,4,4,3,4,5,8,5,5,5,8,3,4,5,6,3,5,3,5,4,10,3,3,2,4,2,5,2,5,3,8,7,3,3
"54",5,7,3,4,3,2,6,9,2,7,2,3,5,3,6,3,3,4,6,4,2,6,3,8,1,6,4,2,4,2,5,4,3,5,2,2,6,7,4,4,2,6,7,6,5,4,3,6,5,6
"55",4,2,3,4,5,4,3,7,3,3,7,5,2,2,5,2,5,5,3,2,2,4,4,4,5,7,3,3,4,4,3,6,2,5,4,8,1,5,4,3,4,1,6,7,5,6,5,2,4,4
"56",4,3,4,1,4,5,5,3,4,1,2,11,7,2,8,3,5,3,7,5,4,4,3,4,3,5,4,2,4,3,4,6,3,5,6,1,7,5,4,7,2,6,7,5,1,3,3,5,8,6
"57",4,4,4,5,4,3,5,1,4,2,5,9,5,5,2,4,4,3,5,1,6,4,5,5,3,6,3,3,5,3,6,3,4,4,3,3,5,7,3,5,2,3,3,2,4,1,3,5,4,3
"58",4,2,5,4,5,3,3,3,7,5,4,4,4,5,3,3,3,4,4,2,3,5,2,4,4,5,6,4,4,3,4,4,3,4,4,4,4,5,7,8,3,6,4,6,6,4,4,5,4,3
"59",2,4,5,8,6,3,2,4,3,5,4,3,6,3,6,6,7,3,5,2,5,6,2,7,5,6,3,4,7,3,3,3,3,2,6,6,3,5,4,4,4,4,4,5,3,4,6,7,3,4
"60",3,6,6,3,9,2,5,4,2,4,2,4,5,5,4,5,3,3,3,4,8,3,3,4,4,4,6,6,5,3,2,1,4,7,5,6,6,4,3,4,4,5,6,4,5,4,6,4,2,6
"61",3,3,4,6,7,3,4,6,5,5,7,8,4,7,5,4,2,4,2,5,6,4,8,5,6,7,3,2,5,7,5,4,2,2,3,2,2,5,3,7,6,6,6,6,6,2,4,6,4,4
"62",2,4,5,4,4,4,6,3,6,3,6,3,6,5,7,5,7,3,6,4,9,5,2,5,6,8,4,4,3,3,4,2,2,3,6,6,3,4,5,5,1,3,5,2,3,5,3,6,3,4
"63",7,7,5,5,6,4,8,3,6,1,6,7,6,4,4,6,6,5,3,5,6,3,2,5,1,4,7,3,8,4,4,2,8,5,9,5,4,5,4,3,3,3,9,5,5,6,7,4,5,4
"64",4,4,8,4,5,5,4,5,6,7,2,5,6,4,5,4,2,3,3,4,5,6,4,4,4,2,7,6,6,5,6,7,4,7,5,7,7,3,4,2,2,3,4,6,5,7,7,6,5,6
"65",6,1,6,5,6,5,6,3,3,3,3,9,8,3,2,9,5,4,2,6,4,6,8,6,4,4,2,4,7,3,5,6,4,4,2,1,6,4,6,6,6,7,5,3,8,6,2,3,6,4
"66",6,4,2,2,3,6,2,2,4,3,5,3,6,4,7,7,3,5,3,6,2,7,4,4,2,5,2,3,5,2,2,5,7,4,2,6,3,5,5,5,3,7,4,3,7,4,2,4,4,3
"67",4,4,3,5,9,3,5,3,1,5,4,5,3,4,7,6,6,7,6,1,5,5,5,7,6,6,3,2,5,3,4,3,4,5,3,8,6,5,5,4,4,4,3,2,6,5,3,5,4,5
"68",3,2,2,7,3,3,5,4,5,4,6,7,4,4,4,4,2,7,9,4,4,4,5,5,4,5,8,5,5,4,6,6,3,3,4,4,7,7,3,3,5,3,4,5,3,7,5,4,6,6
"69",2,2,3,4,4,5,5,5,4,6,5,6,2,3,4,3,6,6,3,4,3,5,2,6,3,7,4,5,2,7,5,5,6,3,4,3,6,6,4,4,5,7,5,5,2,9,4,4,8,3
"70",6,2,5,5,9,3,3,4,4,4,4,3,4,4,5,5,3,3,2,7,4,6,7,3,8,2,4,7,6,6,5,5,3,6,5,3,5,4,4,4,5,4,4,8,5,3,3,5,5,4
"71",4,6,2,5,3,5,4,3,3,6,9,5,5,4,5,6,3,6,2,5,7,5,3,4,5,4,3,5,2,6,4,6,4,6,10,4,4,4,5,5,3,3,5,6,3,4,3,8,5,3
"72",5,3,3,8,4,5,4,2,6,3,4,8,3,8,8,4,4,3,4,5,4,4,3,4,2,6,3,5,3,4,6,4,4,5,6,2,1,3,6,6,4,5,5,5,4,6,6,3,5,4
"73",4,4,3,8,5,4,4,1,6,4,5,8,7,7,7,4,3,4,6,4,3,4,3,5,5,4,4,4,8,6,4,3,7,4,4,6,5,5,6,3,6,6,7,1,4,6,6,6,7,5
"74",3,3,4,4,4,6,4,5,6,4,6,6,3,4,3,4,5,5,4,2,6,4,6,5,4,3,5,6,7,3,6,4,5,5,5,8,3,6,3,8,5,5,4,8,2,3,2,6,6,7
"75",3,3,5,4,5,6,6,7,4,6,5,5,5,5,5,6,2,4,8,5,5,5,7,5,3,3,4,5,5,4,6,5,6,2,3,4,4,7,4,6,7,4,4,7,7,5,7,6,6,3
"76",2,6,4,4,6,3,4,6,7,7,6,6,7,3,7,6,6,5,4,3,7,2,6,7,5,5,5,5,4,3,7,3,4,5,5,4,5,4,3,4,6,4,3,4,6,4,6,5,2,6
"77",7,6,4,5,6,5,5,3,5,6,4,3,7,6,4,4,2,6,5,4,6,5,11,6,4,6,5,7,8,5,4,5,8,5,3,5,2,5,4,8,5,4,5,3,6,3,6,4,7,4
"78",7,5,5,3,5,10,5,6,9,6,5,10,4,5,6,3,4,4,3,5,7,6,6,4,5,6,6,7,5,5,6,4,7,5,3,8,4,7,4,3,3,4,5,2,6,4,4,7,7,6
"79",4,6,6,10,8,7,4,8,6,7,3,10,5,6,5,3,7,5,2,2,3,5,6,7,7,8,8,9,3,5,5,6,5,6,8,6,7,4,7,4,4,6,7,6,5,4,3,6,6,5
"80",6,8,4,4,4,5,8,6,7,4,6,4,6,6,6,6,3,4,5,3,7,9,5,7,4,8,7,5,5,4,5,3,5,7,4,5,5,5,4,2,5,5,2,5,5,4,3,5,4,4
"81",5,5,9,5,5,8,6,4,4,6,5,7,6,4,5,5,3,9,5,4,6,8,4,6,4,5,3,3,6,6,3,5,7,4,5,6,4,9,5,4,5,5,5,5,3,5,7,5,2,4
"82",7,6,7,5,3,5,4,7,3,5,7,4,4,2,11,7,7,6,7,4,7,6,5,2,6,5,5,7,5,6,5,5,9,5,6,6,7,2,5,3,5,3,9,1,7,4,8,5,4,9
"83",4,4,12,6,5,3,2,6,7,4,5,5,7,5,7,5,6,7,5,8,5,4,3,3,9,7,5,8,3,4,6,7,6,4,3,4,7,4,4,4,5,5,4,3,6,5,5,5,5,6
"84",8,8,6,5,6,2,5,3,4,3,7,5,3,4,6,6,4,6,6,7,6,6,4,9,5,6,3,6,8,7,11,6,1,10,3,3,5,10,3,3,8,4,3,2,6,5,6,6,9,4
"85",7,5,6,5,6,4,5,5,7,2,4,7,6,3,4,5,3,10,4,6,5,4,5,6,4,6,6,4,4,4,4,3,5,6,7,5,5,1,4,3,5,5,2,6,4,7,2,3,4,6
"86",2,8,7,8,5,6,5,6,3,4,7,7,6,7,1,7,4,3,2,5,2,7,5,7,9,6,3,6,5,6,3,6,3,3,5,4,6,3,6,6,4,4,4,5,5,2,7,7,5,3
"87",5,6,7,6,6,6,9,4,3,5,6,7,7,6,5,9,5,6,2,4,3,6,6,8,5,3,5,5,6,9,6,1,6,1,7,6,2,4,6,6,6,6,5,7,5,4,4,6,8,2
"88",3,6,7,6,4,4,4,4,5,3,7,7,4,2,3,7,3,4,3,10,3,7,3,6,5,5,4,5,5,3,2,1,7,3,8,5,6,8,9,6,7,5,6,8,8,6,10,7,6,5
"89",9,6,6,6,5,6,3,6,5,4,7,2,1,4,4,5,3,8,4,4,5,8,3,7,7,4,4,7,5,6,6,4,6,4,4,2,4,4,4,5,3,7,5,6,5,3,3,1,4,6
"90",4,3,1,2,5,5,5,6,4,2,8,2,5,7,2,5,6,3,3,3,7,7,7,7,2,6,2,5,6,3,3,4,6,5,2,2,10,4,6,3,8,5,7,10,4,6,9,1,6,5
"91",6,4,3,3,4,8,5,5,7,7,3,6,6,4,6,3,2,7,3,3,5,7,7,4,7,7,3,10,3,6,6,4,4,9,2,5,6,6,2,4,4,1,3,5,5,5,1,2,4,2
"92",7,3,4,4,6,7,5,4,7,6,6,6,5,5,6,5,3,5,4,4,3,4,8,5,3,6,2,4,2,5,5,3,5,6,3,7,6,5,3,3,5,5,5,7,3,10,4,3,7,4
"93",9,7,3,4,3,7,6,5,4,5,5,6,7,8,5,3,4,7,6,3,8,9,4,6,10,4,6,4,3,6,5,5,3,4,4,5,4,5,5,2,7,5,8,4,5,4,2,3,2,8
"94",3,7,6,7,3,7,3,4,7,2,4,3,8,5,5,4,6,4,7,7,3,6,7,5,7,7,4,7,4,5,7,4,6,8,5,5,5,6,3,5,6,7,6,6,7,4,6,5,5,5
"95",8,6,8,7,4,7,3,6,5,5,7,7,8,8,3,5,6,6,4,6,5,5,7,3,6,6,9,6,2,7,8,6,4,3,4,7,9,7,9,6,3,7,6,5,7,6,6,6,4,6
"96",5,4,5,7,4,5,6,6,5,7,10,4,6,12,4,6,6,7,3,6,9,4,4,4,9,2,8,8,6,6,6,4,4,6,7,6,9,5,5,8,5,5,6,4,7,4,6,5,7,4
"97",4,6,7,5,6,8,8,4,5,6,5,3,5,4,4,6,4,8,8,7,7,6,5,5,6,5,8,7,5,3,2,9,4,5,11,4,5,6,7,7,6,5,4,4,7,5,5,8,11,4
"98",6,6,7,6,9,9,12,5,3,8,7,7,8,7,4,4,5,5,7,4,4,4,8,9,6,5,7,8,3,4,8,6,5,8,4,6,4,6,4,4,7,9,7,9,7,7,7,5,5,4
"99",8,6,4,11,4,7,5,7,7,7,7,5,6,7,7,6,6,9,4,4,11,8,4,9,4,6,5,7,5,9,2,6,6,4,3,5,6,5,6,10,5,7,10,6,8,4,6,8,8,6
"100",6,4,9,6,4,7,7,8,8,8,9,8,6,7,8,7,6,6,8,5,6,6,7,4,5,12,7,4,7,5,6,6,7,7,7,8,7,12,4,7,7,6,9,8,9,11,9,8,10,4
