"","attributes$outlinks","attributes$outlinks.1","attributes$outlinks.2","attributes$outlinks.3","attributes$outlinks.4","attributes$outlinks.5","attributes$outlinks.6","attributes$outlinks.7","attributes$outlinks.8","attributes$outlinks.9","attributes$outlinks.10","attributes$outlinks.11","attributes$outlinks.12","attributes$outlinks.13","attributes$outlinks.14","attributes$outlinks.15","attributes$outlinks.16","attributes$outlinks.17","attributes$outlinks.18","attributes$outlinks.19","attributes$outlinks.20","attributes$outlinks.21","attributes$outlinks.22","attributes$outlinks.23","attributes$outlinks.24","attributes$outlinks.25","attributes$outlinks.26","attributes$outlinks.27","attributes$outlinks.28","attributes$outlinks.29","attributes$outlinks.30","attributes$outlinks.31","attributes$outlinks.32","attributes$outlinks.33","attributes$outlinks.34","attributes$outlinks.35","attributes$outlinks.36","attributes$outlinks.37","attributes$outlinks.38","attributes$outlinks.39","attributes$outlinks.40","attributes$outlinks.41","attributes$outlinks.42","attributes$outlinks.43","attributes$outlinks.44","attributes$outlinks.45","attributes$outlinks.46","attributes$outlinks.47","attributes$outlinks.48","attributes$outlinks.49"
"14",1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1
"15",1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1
"16",1,2,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1
"17",1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1
"18",1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1
"19",1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1
"20",2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1
"21",2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1
"22",2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,2,1,1,1
"23",1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,2,1,1,1,1,2,2
"24",1,2,1,1,1,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,2,2
"25",1,3,2,1,1,2,1,2,1,3,2,1,2,2,1,1,1,1,1,2,2,1,1,3,1,1,1,1,1,2,1,3,1,2,2,2,1,1,1,1,1,2,1,1,2,2,1,2,2,2
"26",1,2,2,1,2,2,1,3,2,1,2,1,2,2,1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,3,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2,2,1,2,2,2
"27",1,1,1,1,3,1,1,2,2,1,2,1,2,2,1,1,1,2,2,1,2,1,1,2,3,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,3,2,1,2,2,1
"28",1,1,1,1,1,1,1,3,1,2,2,1,3,1,1,1,1,2,1,1,3,2,1,2,3,2,1,1,1,3,1,1,1,4,1,1,1,1,2,1,2,1,1,1,2,2,1,2,1,1
"29",2,1,1,1,1,1,3,2,1,1,2,1,2,1,1,1,1,3,1,2,1,3,1,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,3,1,2,1,1
"30",2,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,3,1,2,1,2,1,2,2,2,1,1,1,3,2,1,1,1,2,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1
"31",2,1,1,1,1,1,2,2,1,1,3,1,1,1,1,1,1,1,1,2,1,3,1,1,1,2,2,2,2,2,3,1,1,1,2,1,1,1,2,1,3,1,3,1,2,1,1,1,1,1
"32",2,1,1,2,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3,2,2,2,1,1,1,1,2,1,3,2,3,1,2,1,1,2,2,1,1,1,1,1
"33",2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,2,1,3,1,2,2,1,1,3,1,1,2,2,1,1,1,1,3
"34",2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,3,2,3,1,1,1,1,2,1,4,1,1,1,1,1,3,2,1,2,2,1,1,1,1,4
"35",2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,3,1,1,1,1,1,4,3,1,3,3,1,1,4,1,4
"36",2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,3,4,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,3,1,1,3,1,1
"37",3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1
"38",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
"39",1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1
"40",1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
"41",1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"42",1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43",1,1,2,1,1,2,1,1,3,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1
"44",1,1,2,1,1,3,1,1,2,1,1,3,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,3,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1
"45",1,1,2,1,1,3,1,1,2,1,1,2,1,1,1,1,2,2,1,1,2,1,2,2,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,3,3,1,1
"46",1,1,2,1,2,2,1,2,3,1,1,2,1,1,1,1,2,2,1,1,2,1,2,2,1,2,1,1,2,2,2,3,2,2,1,1,1,1,1,2,1,1,2,2,1,1,2,4,1,1
"47",1,1,2,1,2,2,1,2,2,1,1,3,2,1,2,1,2,4,1,1,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,6
"48",1,2,2,2,2,2,1,2,4,1,1,3,3,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,3,2,3,3,1,1,2,2,2,2,2,2,2,3,1,2,2,3,1,3
"49",1,2,2,3,2,2,1,2,2,2,1,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,1,1,3,2,3,2,3,3,1,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2
"50",2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2,3,1,2,2,2,4,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2
"51",2,4,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,4,3,2,2,4,2,4,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2
"52",2,3,2,2,2,2,2,2,3,2,3,2,3,2,2,2,2,2,2,2,2,3,3,5,2,3,3,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,3,3,2,2
"53",2,2,2,2,2,3,2,4,3,2,2,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,3,2,4,6,2,2,3,2,2,2,2,2,2,2,2,2,3,2,1,2,3,3,2,2
"54",3,2,3,3,2,3,2,3,2,4,2,4,2,3,2,6,3,1,3,2,2,2,2,2,2,3,2,2,3,4,2,3,3,2,2,2,2,2,2,5,2,2,3,2,2,4,2,3,2,3
"55",2,3,2,3,2,2,2,3,2,2,2,1,2,5,2,5,3,1,3,3,2,2,2,2,2,2,2,3,5,2,3,2,5,2,3,2,2,2,2,2,3,2,4,3,3,4,2,2,2,3
"56",4,5,2,3,3,2,2,3,2,2,3,1,2,2,3,1,2,1,3,2,2,2,2,2,2,2,3,3,1,2,3,3,3,4,3,2,4,2,2,3,4,3,2,4,2,1,2,3,2,4
"57",5,5,2,3,2,2,2,3,2,2,2,1,3,3,4,1,2,1,3,2,4,3,2,4,2,2,3,6,1,2,4,4,2,2,2,3,3,3,3,3,2,3,2,2,3,1,2,5,2,4
"58",2,2,3,5,2,2,2,4,3,3,2,1,3,1,3,1,2,1,3,2,3,2,3,1,2,2,2,2,1,3,1,1,3,2,2,2,4,5,2,1,2,3,2,2,2,1,4,1,2,4
"59",2,3,1,2,4,2,3,3,4,7,2,1,3,1,1,1,2,1,4,3,1,2,3,1,3,4,2,3,1,3,1,1,5,2,2,2,1,3,2,1,2,3,2,3,2,1,3,1,2,2
"60",3,3,1,2,3,3,3,1,5,3,2,1,3,1,1,1,5,1,4,5,1,2,1,1,3,5,2,4,1,4,1,1,4,3,2,4,1,2,2,1,2,1,2,4,2,1,3,1,3,2
"61",4,3,1,2,1,3,2,1,2,1,3,1,2,1,1,1,3,1,1,1,1,2,1,1,3,2,3,3,1,3,1,1,5,4,5,4,1,2,2,1,3,1,4,4,2,1,1,1,1,3
"62",5,1,1,1,1,3,3,1,2,1,3,1,2,1,1,1,5,1,1,1,1,3,1,1,2,2,3,3,1,5,1,1,3,3,1,5,1,4,2,1,3,1,3,1,3,1,1,1,1,1
"63",5,1,1,1,1,4,1,1,3,1,2,1,2,1,1,1,6,1,1,1,1,1,1,1,4,2,5,2,1,1,1,1,9,3,1,1,1,1,4,1,4,1,3,1,3,1,1,1,1,1
"64",5,1,1,1,1,3,1,1,5,1,2,1,2,1,1,1,4,1,1,1,1,1,1,1,3,2,1,2,1,1,1,1,1,7,1,1,1,1,5,1,1,1,4,1,2,1,1,1,1,1
"65",1,1,1,1,1,6,1,1,3,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,5,1,1,1,1,3,1,1,1,3,1,2,1,1,1,1,1
"66",1,1,1,1,1,1,1,1,7,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,5,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1
"67",1,1,1,1,1,1,1,1,1,2,1,1,3,1,2,1,1,1,1,1,2,1,1,1,1,3,1,3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"68",1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,4,1,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"69",1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,5,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
"70",1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,7,4,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1
"71",1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,5,7,2,1,2,5,1,1,1,1,2,1,1,1,1,1,5,1,1,1,1,2,1
"72",1,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,2,2,1,2,3,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1
"73",2,2,2,2,2,1,1,2,2,4,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,1,2,3,1,1,2,1,2,1,1,1,1,1,2,1,1,2,1,2,1
"74",3,2,4,3,2,2,2,2,2,4,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,1,2,2,1,2,2,2,4,1,5,1,4,2,2,1,1,2,1,3,2
"75",2,2,2,2,2,3,2,2,2,5,2,2,2,2,4,3,2,2,2,2,2,2,1,1,1,1,2,1,2,2,1,3,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
"76",2,2,2,3,4,2,2,2,2,2,2,2,2,2,3,3,7,2,2,2,2,4,1,5,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
"77",2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,3,2,2,7,2,2,2,1,3,3,2,3,3,2,2,3,2,3,2,2,1,2,2,3,3,2,2,2,3,2
"78",2,2,2,4,2,2,2,3,2,2,2,2,2,2,2,2,3,2,4,2,4,2,2,2,2,4,3,2,2,3,2,2,3,2,2,2,2,8,2,2,1,2,2,3,2,2,2,2,3,2
"79",2,2,4,5,2,2,3,3,2,2,2,2,2,2,3,2,2,2,2,2,4,2,2,2,2,2,4,2,2,3,2,2,4,2,2,3,2,2,3,2,2,2,2,5,2,2,2,2,2,2
"80",2,2,10,2,2,2,3,2,3,2,2,2,3,2,3,2,2,2,2,3,5,2,2,2,3,3,3,2,2,2,2,2,2,2,2,3,4,4,4,2,2,2,2,2,3,2,3,2,2,3
"81",3,2,4,2,3,2,3,2,2,2,2,2,2,3,5,7,2,3,2,2,2,2,2,3,4,7,4,2,2,3,2,2,2,2,2,2,3,2,2,4,2,2,3,2,2,2,2,5,2,2
"82",4,2,2,2,3,2,3,2,2,2,2,2,2,4,2,2,2,3,2,2,2,3,4,2,3,5,2,4,2,7,2,2,2,3,3,2,3,2,2,4,2,3,2,2,5,3,2,2,2,2
"83",7,2,2,2,4,3,2,3,10,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,3,2,2,2,2,4,2,2,2,2,3,2,2,5,2,2,2,3,2,2,2,2
"84",2,2,2,2,2,3,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,4,2,2,3,2,2,2,2,2,2,2,3
"85",2,2,2,2,2,3,2,2,2,2,3,2,3,2,4,3,2,4,4,3,2,4,2,2,3,3,2,3,3,2,3,3,6,2,2,3,4,3,2,2,2,2,2,2,4,2,2,2,2,4
"86",3,2,3,4,2,3,2,2,2,2,5,3,3,3,3,4,2,6,4,6,2,4,3,2,3,5,2,4,5,2,2,3,3,2,4,3,4,4,2,2,3,2,2,2,3,3,2,2,2,4
"87",3,2,3,3,3,2,2,2,7,2,3,3,3,3,4,4,2,4,8,4,3,4,5,2,2,3,2,4,2,2,3,3,10,2,3,4,3,4,2,2,3,2,2,4,5,3,2,4,3,3
"88",3,8,5,4,3,3,3,2,4,2,5,4,3,4,4,3,2,4,3,4,3,3,2,3,3,3,4,3,2,4,3,3,3,2,5,4,3,5,6,5,3,4,3,5,5,4,2,6,4,4
"89",4,5,5,5,3,4,3,3,5,3,5,4,4,4,3,3,3,3,6,3,4,3,3,4,3,2,3,5,3,4,4,6,3,3,8,4,3,6,3,4,3,4,4,5,6,6,3,5,6,4
"90",4,5,5,3,5,3,3,3,8,4,5,3,4,4,3,5,4,5,5,7,5,6,3,3,5,2,3,5,3,3,2,4,7,7,2,4,4,7,4,2,3,5,4,3,5,2,3,5,3,4
"91",5,6,5,7,3,3,3,7,4,6,10,3,4,3,5,5,6,5,8,7,5,2,3,4,7,2,3,4,5,5,2,5,3,5,8,7,5,8,3,2,4,5,3,5,2,2,3,8,5,6
"92",3,6,6,4,5,3,6,3,2,7,7,4,6,3,4,5,6,3,2,2,4,2,3,2,2,2,5,6,5,5,3,2,4,6,3,2,2,2,3,3,5,3,3,8,5,5,6,2,4,5
"93",3,4,2,6,7,4,5,6,2,2,2,4,2,2,3,2,7,5,2,3,4,2,2,2,2,2,3,6,5,5,4,2,5,6,7,2,3,3,10,3,5,4,6,3,6,3,2,3,6,5
"94",5,4,2,9,2,3,2,5,3,2,3,4,2,2,2,3,3,6,2,5,4,4,2,3,9,3,3,2,5,6,5,2,8,7,4,2,3,3,4,3,3,3,4,4,11,3,2,10,2,8
"95",8,5,3,3,5,5,4,9,3,4,4,4,3,6,2,5,4,2,3,3,2,3,2,3,4,3,3,8,3,9,5,2,5,2,10,3,4,4,9,4,4,7,4,7,6,3,3,3,3,6
"96",5,3,3,7,3,2,6,3,4,4,9,2,4,4,2,3,5,6,6,6,7,4,2,5,3,9,6,3,3,2,5,3,8,5,5,3,4,5,6,6,4,6,3,8,8,4,4,8,6,8
"97",8,7,4,8,6,7,7,7,3,4,7,2,4,7,6,5,2,4,4,4,3,8,4,4,4,10,4,7,4,2,3,6,2,6,7,3,6,4,6,7,4,4,3,5,8,4,5,9,3,7
"98",8,8,9,9,5,5,8,9,8,7,7,2,5,4,6,6,2,9,8,5,4,5,6,5,7,7,8,11,5,4,8,3,3,9,9,5,7,8,9,3,5,8,4,4,8,7,5,11,7,10
"99",4,8,9,11,11,7,9,5,6,7,6,2,4,6,9,9,8,7,8,5,4,7,7,4,9,11,4,8,4,7,5,4,7,11,6,3,8,5,9,8,7,5,5,9,11,6,4,4,9,4
"100",5,9,7,8,8,8,7,7,5,10,7,3,9,10,9,9,7,6,11,10,9,9,9,6,10,7,10,8,11,8,10,9,6,10,11,7,10,9,9,10,8,9,6,11,11,8,9,11,9,11
