"","attributes$outlinks","attributes$outlinks.1","attributes$outlinks.2","attributes$outlinks.3","attributes$outlinks.4","attributes$outlinks.5","attributes$outlinks.6","attributes$outlinks.7","attributes$outlinks.8","attributes$outlinks.9","attributes$outlinks.10","attributes$outlinks.11","attributes$outlinks.12","attributes$outlinks.13","attributes$outlinks.14","attributes$outlinks.15","attributes$outlinks.16","attributes$outlinks.17","attributes$outlinks.18","attributes$outlinks.19","attributes$outlinks.20","attributes$outlinks.21","attributes$outlinks.22","attributes$outlinks.23","attributes$outlinks.24","attributes$outlinks.25","attributes$outlinks.26","attributes$outlinks.27","attributes$outlinks.28","attributes$outlinks.29","attributes$outlinks.30","attributes$outlinks.31","attributes$outlinks.32","attributes$outlinks.33","attributes$outlinks.34","attributes$outlinks.35","attributes$outlinks.36","attributes$outlinks.37","attributes$outlinks.38","attributes$outlinks.39","attributes$outlinks.40","attributes$outlinks.41","attributes$outlinks.42","attributes$outlinks.43","attributes$outlinks.44","attributes$outlinks.45","attributes$outlinks.46","attributes$outlinks.47","attributes$outlinks.48","attributes$outlinks.49"
"11",2,1,1,1,2,2,3,1,2,1,1,3,5,2,4,2,1,1,2,3,1,1,4,1,4,2,2,2,1,2,1,3,1,1,2,4,2,2,1,3,1,1,1,3,2,3,4,3,1,2
"12",2,3,1,2,1,2,2,1,3,2,3,4,1,2,2,4,3,2,2,1,2,3,3,1,3,2,1,3,2,2,2,2,1,3,2,2,1,4,3,1,1,2,2,1,2,2,1,2,1,2
"13",1,3,1,1,3,1,1,2,2,2,2,1,2,1,1,4,4,2,3,2,2,2,3,3,2,2,3,1,2,5,4,3,1,2,3,1,2,3,2,2,1,2,2,3,1,2,3,2,3,3
"14",2,3,2,2,2,3,1,1,1,1,1,1,4,1,2,3,3,4,3,3,1,1,2,4,1,1,3,2,1,1,4,2,4,2,1,3,3,3,2,2,1,3,4,4,2,3,2,3,2,1
"15",3,4,3,1,1,3,3,1,1,1,5,4,3,1,1,1,3,4,1,4,1,2,2,2,3,4,6,3,2,3,2,5,2,2,2,1,2,4,1,2,2,2,2,2,4,1,2,2,1,3
"16",2,2,3,2,2,1,4,2,1,2,2,2,4,2,2,1,4,3,1,1,1,2,2,3,2,4,1,3,2,2,1,2,4,1,2,2,2,3,6,4,2,2,1,1,1,2,2,2,1,1
"17",3,3,1,1,1,3,1,3,2,1,2,2,2,2,3,3,3,3,1,1,1,1,2,2,3,2,1,1,3,1,2,3,2,1,2,1,2,4,1,1,1,1,4,2,1,1,4,3,1,2
"18",2,2,3,1,2,1,1,3,2,2,2,3,1,4,4,2,1,1,2,2,2,3,2,5,2,4,2,3,1,1,3,3,1,1,3,1,2,1,4,1,2,2,4,5,3,1,3,3,2,6
"19",3,3,5,3,1,3,3,2,3,2,4,2,3,1,2,2,3,3,2,3,3,1,2,1,3,2,2,3,2,2,4,2,1,4,1,3,1,1,1,2,2,3,4,4,4,4,2,1,2,1
"20",1,2,1,4,1,2,2,2,1,1,2,1,3,3,1,3,5,2,1,3,1,2,3,1,1,2,1,4,3,3,2,2,2,2,3,1,4,1,2,4,2,1,2,6,1,2,2,1,2,1
"21",2,3,2,2,3,1,1,2,2,3,3,1,2,2,2,3,2,1,1,1,1,2,2,1,3,1,3,1,2,3,3,6,2,4,5,1,2,1,2,2,2,2,3,4,2,3,1,1,1,2
"22",3,3,1,2,2,3,4,3,3,3,2,3,2,1,3,3,4,1,3,2,3,1,2,2,3,2,2,2,3,3,1,5,2,2,3,2,2,1,2,2,2,2,2,1,2,2,2,2,4,2
"23",1,4,1,2,1,3,2,1,1,2,3,5,2,3,3,2,3,1,2,2,3,1,3,1,6,2,2,2,2,5,2,6,3,3,4,1,3,2,2,1,3,1,5,1,3,2,5,3,3,1
"24",4,4,2,2,2,2,2,1,4,3,2,2,6,3,2,1,2,2,1,2,2,2,5,2,2,2,1,2,2,2,6,2,2,4,3,2,3,2,4,2,1,1,3,3,2,3,2,2,2,2
"25",2,2,1,4,3,2,2,2,2,1,3,2,4,1,5,1,2,3,1,1,2,3,2,2,2,3,2,2,2,2,3,1,1,2,1,2,3,3,2,1,3,1,2,1,1,1,1,4,2,1
"26",2,4,2,2,2,2,2,2,2,2,3,5,2,4,1,1,1,2,1,2,2,3,2,1,3,2,1,4,1,1,3,2,5,2,3,2,2,2,1,2,1,2,1,2,4,3,3,4,3,1
"27",1,3,2,2,3,3,2,3,1,2,3,3,1,3,3,2,2,4,1,1,4,2,5,2,2,3,1,3,3,2,3,4,3,3,4,3,1,2,2,1,4,3,1,2,3,4,3,2,3,1
"28",2,2,1,4,2,3,2,3,4,1,2,2,4,1,2,3,1,2,1,1,2,5,3,3,3,2,1,4,3,1,1,6,4,1,1,2,2,3,1,2,2,2,1,1,3,3,2,1,2,2
"29",1,3,3,2,3,3,2,5,2,2,2,5,1,1,2,3,1,6,1,1,2,2,4,6,2,4,1,3,1,3,3,2,3,2,1,6,3,2,2,1,2,3,2,2,2,4,2,2,3,3
"30",1,4,3,4,6,2,2,5,3,1,4,2,1,3,2,2,3,3,2,2,2,1,2,4,3,2,2,6,1,2,2,3,3,3,3,4,2,6,2,2,3,2,1,1,6,2,2,3,4,2
"31",2,2,4,1,1,4,4,2,4,2,3,2,2,1,2,3,1,2,5,2,2,2,2,2,2,2,1,3,1,1,2,2,3,1,5,3,2,3,3,4,2,2,2,2,2,2,4,3,2,6
"32",2,3,2,1,1,3,2,2,3,3,1,5,1,1,4,2,2,3,2,2,2,1,4,3,3,2,2,1,2,5,1,1,1,1,3,1,2,2,4,2,3,3,4,1,2,3,3,5,4,4
"33",3,4,2,3,2,2,3,2,4,2,3,2,4,1,5,4,1,2,3,3,2,2,4,2,3,3,3,1,4,3,2,3,3,2,2,5,2,4,2,1,3,3,3,1,2,5,3,2,3,6
"34",1,6,3,3,4,2,3,3,3,3,4,3,1,1,4,4,2,3,4,2,2,2,4,3,3,4,2,3,2,5,1,1,1,1,3,3,1,4,4,2,3,2,2,2,4,2,2,2,1,3
"35",1,2,2,1,3,6,2,4,3,4,4,3,1,1,2,3,3,5,2,6,1,1,2,1,2,1,1,1,6,3,4,2,3,3,3,4,3,6,4,4,2,3,2,1,4,2,2,2,2,5
"36",2,3,5,2,3,1,3,2,2,5,3,1,4,3,4,3,4,3,2,5,1,2,2,2,1,1,1,2,2,6,2,3,4,4,2,2,2,2,4,2,4,7,3,2,2,3,4,2,5,3
"37",2,4,3,4,4,3,4,2,4,4,1,3,3,2,6,3,7,5,3,4,1,2,3,3,1,5,1,3,3,3,3,1,4,3,3,1,3,1,2,4,3,2,3,5,3,5,3,2,3,2
"38",3,1,1,2,3,3,2,2,2,3,2,5,5,5,4,4,5,1,3,3,5,1,3,2,3,2,3,1,4,6,4,3,2,4,4,2,1,2,2,3,3,3,3,4,1,4,3,4,2,2
"39",5,1,2,4,3,4,4,4,1,3,1,5,4,3,4,3,2,1,1,1,3,1,3,1,4,1,2,1,4,3,4,2,3,4,3,4,1,3,3,1,3,1,2,2,7,3,2,1,2,3
"40",3,2,7,2,4,3,3,4,1,3,3,2,5,3,1,2,2,3,2,4,2,3,2,4,6,4,5,2,4,3,3,4,2,2,1,2,2,4,4,3,4,2,4,3,5,2,2,4,1,1
"41",3,3,5,3,6,3,3,3,3,2,2,1,4,3,4,3,4,2,2,2,1,5,1,4,3,5,4,2,4,3,3,3,2,2,4,3,2,4,2,2,7,2,2,2,3,2,3,1,2,4
"42",4,5,5,2,4,2,2,3,3,4,2,2,3,2,2,4,1,2,4,3,2,3,4,4,3,2,3,2,3,4,3,3,5,4,1,2,1,3,2,2,2,1,3,1,3,4,2,2,1,2
"43",5,3,5,2,2,3,5,3,4,2,2,3,2,2,2,3,3,3,2,2,3,2,3,3,2,1,1,4,3,2,2,2,5,3,3,2,4,2,3,4,2,3,4,2,5,5,3,4,3,2
"44",4,3,3,2,4,3,4,4,5,3,4,4,4,4,4,3,3,2,2,4,1,4,3,3,2,2,2,3,5,3,3,2,2,2,2,3,2,3,1,1,3,3,3,4,5,3,5,3,4,4
"45",5,2,3,3,8,3,5,4,4,3,4,2,2,2,4,2,4,5,4,1,4,3,6,4,2,5,3,6,4,2,4,4,2,1,2,3,3,3,1,2,2,3,4,3,3,1,3,4,3,4
"46",1,3,7,2,4,6,3,3,1,2,4,2,3,2,2,3,2,3,4,5,4,3,1,3,4,5,2,2,3,4,5,4,2,2,2,3,3,2,1,1,4,2,2,3,7,2,3,3,2,4
"47",1,4,5,3,1,1,2,4,3,4,3,5,3,2,1,2,4,2,2,3,4,4,2,4,3,4,2,3,2,2,4,3,2,3,4,2,3,6,2,2,5,5,2,5,4,2,3,5,4,2
"48",2,4,1,2,2,3,4,4,2,4,5,3,5,1,3,3,2,2,3,3,1,2,4,2,2,3,2,3,3,2,4,3,2,4,3,2,4,5,2,2,1,4,2,3,4,5,3,5,4,4
"49",2,4,1,1,1,6,3,4,3,1,3,3,3,3,2,3,4,3,3,1,4,4,4,3,1,3,1,3,2,3,4,4,2,2,2,3,4,1,2,5,2,4,4,4,2,3,3,4,3,4
"50",3,5,2,2,3,2,2,3,2,2,3,2,2,2,4,3,2,2,2,2,3,5,3,2,1,6,3,3,4,6,5,3,4,6,4,4,5,1,2,1,2,2,3,4,5,3,3,3,4,3
"51",2,5,1,2,2,2,4,3,4,2,3,3,3,3,2,1,4,5,3,1,3,3,6,3,2,2,4,2,5,5,2,7,5,3,2,3,2,1,2,2,2,3,1,1,3,3,3,3,3,4
"52",3,3,2,3,3,3,1,1,6,1,4,4,6,3,3,1,3,4,4,1,4,3,2,2,2,6,3,1,2,1,4,2,2,2,3,5,4,2,4,2,4,3,2,2,6,4,5,2,2,2
"53",3,1,2,1,4,4,3,2,3,3,1,5,5,2,2,1,5,1,3,3,3,3,2,6,3,2,3,2,3,1,6,2,4,2,4,2,3,2,4,1,3,6,2,2,2,1,1,2,2,2
"54",2,2,2,2,4,3,1,3,2,4,2,4,4,2,4,5,3,1,5,3,4,3,4,2,5,3,2,3,2,1,3,4,3,2,5,2,2,3,2,2,5,4,2,2,4,1,4,3,2,5
"55",1,2,5,3,2,4,1,3,1,2,4,1,2,4,6,4,2,1,2,4,1,2,3,1,1,4,4,3,5,3,3,2,2,3,3,1,3,3,3,1,3,5,1,1,3,2,2,1,1,5
"56",3,3,3,3,2,3,1,2,1,6,4,1,2,4,2,3,1,2,2,2,1,2,6,1,2,1,4,2,3,4,3,3,4,3,4,2,2,3,4,2,2,3,1,2,4,1,3,2,1,2
"57",3,2,4,3,3,2,3,5,1,4,4,2,6,4,1,4,1,3,1,3,2,2,3,2,1,1,4,4,4,2,1,3,4,2,5,1,3,3,4,2,2,1,2,3,2,6,4,1,1,5
"58",6,2,3,3,4,2,2,5,3,4,4,4,1,3,1,5,1,2,2,4,4,1,4,2,1,1,6,3,5,3,2,2,5,4,4,2,4,2,4,2,5,1,3,2,5,2,2,2,3,4
"59",3,3,3,6,3,3,3,4,2,3,2,1,2,7,2,6,2,3,2,7,3,2,2,1,3,1,2,3,2,5,1,7,3,3,5,2,2,6,4,5,4,2,2,3,6,2,7,4,3,4
"60",2,3,3,3,3,4,2,3,1,3,3,3,4,5,2,6,2,2,1,4,3,5,2,1,4,3,2,4,3,2,1,2,2,4,1,3,3,2,5,5,3,1,3,2,1,3,5,2,4,1
"61",2,4,7,6,4,3,4,6,2,5,2,2,4,2,4,2,4,2,3,4,3,5,2,5,5,2,2,6,3,5,3,4,4,2,4,2,2,4,3,2,4,4,3,2,3,2,3,4,3,3
"62",2,6,2,3,4,4,5,4,2,3,3,6,3,1,5,2,3,4,6,2,4,4,6,4,4,2,3,5,4,3,2,4,6,2,4,4,1,5,6,2,5,3,3,3,2,4,5,5,4,4
"63",1,4,4,4,2,4,3,5,3,2,4,5,4,3,4,3,3,2,3,3,5,3,4,3,4,3,5,4,3,5,4,3,4,5,2,4,2,4,3,4,4,5,3,5,5,3,5,5,4,3
"64",2,3,4,6,2,3,5,2,3,7,6,4,2,3,6,4,3,3,3,2,6,5,5,3,3,2,3,5,4,3,4,3,4,2,3,6,3,2,3,7,4,3,3,4,2,3,2,3,2,6
"65",5,5,3,5,2,3,5,4,3,3,4,2,6,7,3,3,3,2,4,3,2,3,3,3,3,4,4,2,3,4,5,2,4,5,3,5,1,3,3,2,5,4,4,5,4,3,6,2,2,5
"66",4,5,3,5,3,3,4,3,5,2,2,8,2,3,6,4,2,4,4,3,2,2,5,4,5,3,5,3,4,6,3,2,4,2,4,5,2,4,4,2,4,4,2,3,4,5,8,2,4,3
"67",3,5,4,3,4,4,3,5,5,3,4,5,3,4,3,3,6,3,3,2,3,4,3,5,4,6,5,2,4,2,4,3,5,4,3,4,2,5,6,4,6,2,4,3,3,2,2,3,7,6
"68",3,7,3,3,3,4,6,3,2,3,2,6,4,3,3,3,2,2,5,4,2,2,4,4,5,4,4,2,4,4,2,2,4,4,7,3,3,6,7,4,4,3,7,5,3,3,5,3,10,4
"69",3,5,4,2,6,3,3,4,3,3,4,2,2,4,3,6,4,3,3,6,5,5,6,2,4,2,3,3,3,2,4,2,3,3,4,4,8,4,3,9,5,2,2,5,3,5,2,6,5,3
"70",7,3,2,4,6,4,4,3,2,4,3,2,5,3,2,6,4,3,4,2,3,2,3,5,3,3,3,6,2,4,3,3,6,5,2,2,7,2,3,4,6,5,2,4,3,4,2,3,3,3
"71",3,5,3,5,4,3,4,3,3,2,4,3,3,3,3,3,2,2,5,3,3,2,5,6,4,2,4,4,3,3,3,5,3,2,7,3,5,3,6,6,4,3,3,5,4,3,3,7,6,2
"72",3,4,4,3,7,4,4,2,2,3,4,5,2,2,3,6,2,2,3,4,4,4,2,3,6,5,3,3,4,3,5,2,4,3,4,2,3,2,4,3,2,3,2,4,5,4,3,3,6,2
"73",4,3,3,5,5,3,2,2,3,8,3,7,4,4,4,3,2,2,2,3,4,3,3,3,4,7,3,4,2,3,4,4,3,5,6,4,5,3,5,6,4,6,3,6,8,5,3,3,4,2
"74",5,2,5,2,7,5,3,4,3,4,6,3,3,4,3,2,2,4,2,7,3,3,3,5,4,2,4,5,4,2,4,2,4,3,6,4,6,3,3,8,5,5,2,5,6,11,2,4,2,3
"75",4,6,3,3,3,4,6,2,6,8,4,4,9,3,5,4,3,3,4,6,3,6,4,3,7,7,4,6,4,3,2,3,2,8,3,3,4,4,5,3,3,5,2,3,6,3,4,3,3,2
"76",2,3,3,3,5,4,5,3,5,4,3,8,6,4,3,4,5,4,3,3,4,2,5,3,3,3,5,3,2,4,3,4,2,3,4,7,5,4,5,2,4,4,4,5,4,2,8,7,2,3
"77",4,4,6,3,3,5,4,6,3,5,2,4,2,4,6,5,6,3,3,5,6,3,4,5,5,5,5,4,5,6,3,3,3,4,6,3,4,4,3,4,5,4,5,3,5,2,5,4,3,4
"78",3,4,3,5,7,4,7,5,3,5,4,3,4,5,5,7,5,3,5,7,2,4,5,4,4,5,3,3,4,3,4,3,5,5,4,4,7,6,4,3,2,5,3,5,6,4,4,4,5,5
"79",3,5,4,7,5,4,6,6,6,2,5,6,5,2,3,3,5,4,3,5,3,4,6,4,5,6,4,6,4,2,5,3,4,4,4,2,5,6,5,4,4,4,5,6,3,6,5,3,5,3
"80",3,5,3,4,3,3,4,3,5,2,2,4,5,4,6,3,3,3,5,5,3,4,3,3,4,6,5,8,4,3,3,3,4,6,3,3,2,3,6,3,4,5,3,3,4,5,4,4,4,5
"81",5,6,5,5,3,5,3,3,6,3,5,5,2,3,3,3,6,3,5,6,3,3,6,4,5,5,6,7,5,4,3,4,5,4,5,3,3,3,3,4,7,3,6,4,4,5,2,5,4,3
"82",5,4,3,3,4,6,3,4,6,3,4,4,4,4,5,6,4,3,4,6,3,4,3,3,4,3,3,4,5,4,3,4,3,3,6,5,2,4,3,5,3,7,3,7,3,3,3,2,6,6
"83",5,4,2,2,5,4,5,3,4,5,5,5,4,3,5,5,2,4,7,4,8,8,5,4,3,8,3,6,4,5,5,5,4,4,3,6,5,4,5,5,6,5,3,6,2,3,6,4,6,6
"84",3,3,3,3,8,4,4,5,4,6,5,5,11,6,4,7,5,3,6,4,4,3,4,4,7,3,3,3,5,2,4,5,4,4,5,6,6,4,4,5,5,5,3,6,3,4,5,4,3,4
"85",4,3,4,3,4,3,4,3,3,6,3,7,2,3,6,7,4,6,4,7,4,4,4,4,4,4,2,5,6,3,3,4,4,4,5,5,4,8,4,7,4,4,3,5,4,7,5,8,4,10
"86",7,6,6,5,3,5,5,3,6,7,3,5,5,6,5,6,5,6,4,7,7,5,6,7,6,4,4,4,9,5,5,5,5,6,6,5,5,5,5,4,3,5,4,4,3,4,4,4,5,4
"87",5,5,6,3,4,3,6,2,4,6,4,5,2,4,4,4,9,3,2,4,5,4,5,5,4,4,3,7,6,4,4,7,2,5,5,6,5,4,6,7,3,5,2,6,4,4,3,4,6,4
"88",4,6,4,5,7,5,5,3,2,9,5,6,3,4,5,4,4,6,3,1,7,3,5,7,9,2,8,7,8,5,4,4,4,4,6,4,4,6,7,3,5,10,5,7,7,4,6,4,6,5
"89",9,6,4,5,5,6,3,7,2,6,4,3,9,4,6,4,6,4,1,2,7,4,4,3,5,4,5,5,6,3,3,6,4,5,3,5,4,3,6,1,5,5,3,2,4,4,6,5,5,3
"90",4,6,4,5,3,5,7,5,4,7,3,6,6,7,5,5,7,7,7,2,5,4,8,4,7,3,6,1,5,4,6,5,5,7,4,6,3,7,10,2,1,6,4,2,4,5,6,4,4,5
"91",7,6,4,1,6,8,5,6,3,7,1,4,7,3,6,3,5,4,3,2,2,8,5,5,4,7,7,2,6,6,5,6,8,4,5,6,2,3,7,5,3,5,3,3,5,5,8,7,9,3
"92",7,9,3,2,4,2,1,4,9,6,1,7,6,5,7,6,4,5,6,5,3,4,4,3,4,7,2,2,6,4,4,6,5,3,5,3,8,4,10,3,8,3,6,3,7,4,2,2,1,5
"93",6,4,3,2,3,8,5,4,2,7,5,5,2,4,4,2,5,6,2,7,3,3,5,4,6,4,2,2,2,7,3,6,4,5,8,4,5,6,3,5,3,3,5,3,8,6,3,2,4,2
"94",4,2,4,3,2,2,2,6,6,2,6,5,1,6,7,4,5,4,5,2,2,3,3,4,9,6,3,5,3,4,4,6,3,4,5,7,3,7,2,4,3,3,6,2,6,4,5,3,4,2
"95",4,3,2,6,4,2,4,7,2,1,4,2,3,3,5,2,1,7,4,2,3,6,2,3,3,6,2,3,2,8,6,5,5,6,3,4,5,3,4,2,5,2,6,5,7,6,4,2,3,1
"96",7,5,2,5,3,2,2,4,3,6,5,7,3,4,4,2,3,5,5,3,4,3,3,3,7,6,2,5,2,3,3,2,5,3,6,6,7,5,3,2,3,3,4,2,6,3,5,2,4,2
"97",2,8,7,2,6,6,3,6,6,4,7,2,5,5,3,5,7,5,6,7,3,3,4,8,4,4,3,5,5,4,3,7,7,2,9,4,4,5,6,3,7,3,3,2,3,4,3,6,4,3
"98",3,3,2,7,7,4,6,4,5,7,5,5,4,8,3,4,3,2,5,3,4,7,4,3,4,3,4,5,6,3,5,5,6,2,3,4,4,4,6,5,4,4,3,3,3,3,3,4,3,5
"99",5,7,3,5,2,7,5,3,5,4,4,6,5,8,4,5,5,8,5,4,5,5,10,5,6,5,6,4,3,7,4,4,5,7,4,3,3,4,4,5,5,3,4,4,6,7,3,7,5,5
"100",4,3,6,4,3,6,4,5,6,7,5,5,4,3,6,4,4,4,5,3,8,10,8,5,5,7,3,5,6,5,3,8,4,6,8,6,6,4,6,4,4,4,8,5,4,4,4,8,6,6
